,Unnamed: 0,title,company,location,salary,summary
458,26,Product Marketing Expert - Artificial Intelligence,SAP,"Remote in Bellevue, WA 98004",,Artificial Intelligence (AI) is the foundation for SAP's vision of helping businesses become an Intelligent Enterprise. Experience coaching team members.
459,27,"Sr. WW GTM Spec, IoT Solutions, WW IoT GTM Specialists","Amazon Web Services, Inc.","Seattle, WA",,"10+ years of business development, enterprise sales, strategic partnerships, or program/product management experience.BS in computer science, or engineering."
460,28,"Data Governance, Advisory Data & AI Tech Specialist - West:...",IBM,"Seattle, WA 98101 (Downtown area)+2 locations",,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
461,29,"Full Stack Development, Specialist Master - Applied AI",Deloitte,"Seattle, WA 98104 (Downtown area)",,"At Deloitte you will manage and deliver components of client engagements that identify, design, and implement technology and creative business solutions for…"
462,30,"Data Governance, Advisory Data & AI Tech Specialist - West:...",IBM,"Seattle, WA 98101 (Downtown area)+2 locations",,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
463,31,"Full Stack Development, Specialist Master - Applied AI",Deloitte,"Seattle, WA 98104 (Downtown area)",,"At Deloitte you will manage and deliver components of client engagements that identify, design, and implement technology and creative business solutions for…"
464,32,"Senior Program Manager, Compute Specialist Org","Amazon Web Services, Inc.","Seattle, WA",,3+ years of program management experience.3+ years of experience partnering effectively with geographically dispersed or ad-hoc teams.
465,33,Core Technology Operations - Application Lifecycle Managemen...,Deloitte,"Seattle, WA 98104 (Downtown area)",,"You will work with global functional and technical teams on engagements that leverage a high degree of automation, the latest technologies and cut across…"
466,34,"Sr. WW IoT GTM Specialist , WW IoT GTM Specialists","Amazon Web Services, Inc.","Seattle, WA",,"10+ years of business development, enterprise sales, strategic partnerships, or program/product management experience.BS in computer science, or engineering."
467,35,Core Technology Operations - Application Lifecycle Managemen...,Deloitte,"Seattle, WA 98104 (Downtown area)",,"You will work with global functional and technical teams on engagements that leverage a high degree of automation, the latest technologies and cut across…"
468,36,Solution Architect/Technical Sales Specialist: Microsoft,Capgemini,"Seattle, WA+1 location",,"Solution Architect/Technical Sales Specialist: Microsoft.With its strong 50-year heritage and deep industry expertise, Capgemini is trusted by its clients to…"
469,37,ENROLLMENT SPECIALIST,Seattle Indian Health Board,"Seattle, WA 98144 (Little Saigon area)",,Seattle Indian Health Board (SIHB) has an outstanding opportunity for an Enrollment Specialist.The Enrollment Specialist position supports SIHB efforts to…
470,38,QA and ML Data Labeling Specialist at Series A Startup,Recruiting From Scratch,"Remote in Seattle, WA 98105+1 location",,They are shifting the entire landscape of data protection technology through automation and machine learning.Develop and improve QA and data labeling workflows…
471,39,SUBSTANCE USE DISORDER PROFESSIONAL,Seattle Indian Health Board,"Seattle, WA 98144 (Little Saigon area)",,The Substance Use Disorder Professional (SUDP) is responsible for the delivery of effective SUD counseling services.Perform case management services as needed.
472,40,"Domain Expert, East/South East Asia",Dataminr,"Remote in Seattle, WA",,"Dataminr puts real-time AI and public data to work for our clients, generating relevant and actionable alerts for global corporations, public sector agencies,…"
473,41,"Domain Expert, MENA",Dataminr,"Remote in Seattle, WA",,"Dataminr puts real-time AI and public data to work for our clients, generating relevant and actionable alerts for global corporations, public sector agencies,…"
474,42,"Domain Expert, Cyber Risk",Dataminr,"Remote in Seattle, WA",,"Dataminr puts real-time AI and public data to work for our clients, generating relevant and actionable alerts for global corporations, public sector agencies,…"
475,43,"Domain Expert, Europe",Dataminr,"Remote in Seattle, WA",,"Passion for breaking news, current world events, technology, and 5+ years professional experience working as a specialist in a relevant area, including…"
476,44,Product Marketing Expert - Artificial Intelligence,SAP,"Remote in Bellevue, WA 98004",,Artificial Intelligence (AI) is the foundation for SAP's vision of helping businesses become an Intelligent Enterprise. Experience coaching team members.
477,45,"Sr. WW GTM Spec, IoT Solutions, WW IoT GTM Specialists","Amazon Web Services, Inc.","Seattle, WA",,"10+ years of business development, enterprise sales, strategic partnerships, or program/product management experience.BS in computer science, or engineering."
478,46,"Data Governance, Advisory Data & AI Tech Specialist - West:...",IBM,"Seattle, WA 98101 (Downtown area)+2 locations",,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
479,47,"Full Stack Development, Specialist Master - Applied AI",Deloitte,"Seattle, WA 98104 (Downtown area)",,"At Deloitte you will manage and deliver components of client engagements that identify, design, and implement technology and creative business solutions for…"
480,48,"Senior Program Manager, Compute Specialist Org","Amazon Web Services, Inc.","Seattle, WA",,3+ years of program management experience.3+ years of experience partnering effectively with geographically dispersed or ad-hoc teams.
481,49,Core Technology Operations - Application Lifecycle Managemen...,Deloitte,"Seattle, WA 98104 (Downtown area)",,"You will work with global functional and technical teams on engagements that leverage a high degree of automation, the latest technologies and cut across…"
482,50,Core Technology Operations - Application Lifecycle Managemen...,Deloitte,"Seattle, WA 98104 (Downtown area)",,"You will work with global functional and technical teams on engagements that leverage a high degree of automation, the latest technologies and cut across…"
483,51,Solution Architect/Technical Sales Specialist: Microsoft,Capgemini,"Seattle, WA+1 location",,"Solution Architect/Technical Sales Specialist: Microsoft.With its strong 50-year heritage and deep industry expertise, Capgemini is trusted by its clients to…"
484,52,ENROLLMENT SPECIALIST,Seattle Indian Health Board,"Seattle, WA 98144 (Little Saigon area)",,Seattle Indian Health Board (SIHB) has an outstanding opportunity for an Enrollment Specialist.The Enrollment Specialist position supports SIHB efforts to…
485,53,QA and ML Data Labeling Specialist at Series A Startup,Recruiting From Scratch,"Remote in Seattle, WA 98105+1 location",,They are shifting the entire landscape of data protection technology through automation and machine learning.Develop and improve QA and data labeling workflows…
486,54,SUBSTANCE USE DISORDER PROFESSIONAL,Seattle Indian Health Board,"Seattle, WA 98144 (Little Saigon area)",,The Substance Use Disorder Professional (SUDP) is responsible for the delivery of effective SUD counseling services.Perform case management services as needed.
487,55,"Domain Expert, East/South East Asia",Dataminr,"Remote in Seattle, WA",,"Dataminr puts real-time AI and public data to work for our clients, generating relevant and actionable alerts for global corporations, public sector agencies,…"
488,56,"Domain Expert, MENA",Dataminr,"Remote in Seattle, WA",,"Dataminr puts real-time AI and public data to work for our clients, generating relevant and actionable alerts for global corporations, public sector agencies,…"
489,57,"Domain Expert, Cyber Risk",Dataminr,"Remote in Seattle, WA",,"Dataminr puts real-time AI and public data to work for our clients, generating relevant and actionable alerts for global corporations, public sector agencies,…"
490,58,"Domain Expert, Europe",Dataminr,"Remote in Seattle, WA",,"Passion for breaking news, current world events, technology, and 5+ years professional experience working as a specialist in a relevant area, including…"
491,59,Google Cloud Architect Specialist Master,Deloitte,"Seattle, WA 98104 (Downtown area)",,"In partnership with other leaders in the firm, you will focus on developing, selling and delivering leading edge cloud solutions using Google Cloud and, as a…"
492,60,Solution Management Expert - Artificial Intelligence,SAP,"Remote in Bellevue, WA 98004",,Artificial Intelligence (AI) is the foundation for SAP's vision of helping businesses become an Intelligent Enterprise. 8+ years of related work experience.
493,61,Product Marketing Expert - Artificial Intelligence,SAP,"Remote in Bellevue, WA 98004",,Artificial Intelligence (AI) is the foundation for SAP's vision of helping businesses become an Intelligent Enterprise. Experience coaching team members.
494,62,"Data Governance, Advisory Data & AI Tech Specialist - West:...",IBM,"Seattle, WA 98101 (Downtown area)+2 locations",,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
495,63,"Full Stack Development, Specialist Master - Applied AI",Deloitte,"Seattle, WA 98104 (Downtown area)",,"At Deloitte you will manage and deliver components of client engagements that identify, design, and implement technology and creative business solutions for…"
496,64,Core Technology Operations - Application Lifecycle Managemen...,Deloitte,"Seattle, WA 98104 (Downtown area)",,"You will work with global functional and technical teams on engagements that leverage a high degree of automation, the latest technologies and cut across…"
497,65,Core Technology Operations - Application Lifecycle Managemen...,Deloitte,"Seattle, WA 98104 (Downtown area)",,"You will work with global functional and technical teams on engagements that leverage a high degree of automation, the latest technologies and cut across…"
498,66,Solution Architect/Technical Sales Specialist: Microsoft,Capgemini,"Seattle, WA+1 location",,"Solution Architect/Technical Sales Specialist: Microsoft.With its strong 50-year heritage and deep industry expertise, Capgemini is trusted by its clients to…"
499,67,ENROLLMENT SPECIALIST,Seattle Indian Health Board,"Seattle, WA 98144 (Little Saigon area)",,Seattle Indian Health Board (SIHB) has an outstanding opportunity for an Enrollment Specialist.The Enrollment Specialist position supports SIHB efforts to…
500,68,QA and ML Data Labeling Specialist at Series A Startup,Recruiting From Scratch,"Remote in Seattle, WA 98105+1 location",,They are shifting the entire landscape of data protection technology through automation and machine learning.Develop and improve QA and data labeling workflows…
501,69,SUBSTANCE USE DISORDER PROFESSIONAL,Seattle Indian Health Board,"Seattle, WA 98144 (Little Saigon area)",,The Substance Use Disorder Professional (SUDP) is responsible for the delivery of effective SUD counseling services.Perform case management services as needed.
502,70,"Domain Expert, East/South East Asia",Dataminr,"Remote in Seattle, WA",,"Dataminr puts real-time AI and public data to work for our clients, generating relevant and actionable alerts for global corporations, public sector agencies,…"
503,71,"Domain Expert, MENA",Dataminr,"Remote in Seattle, WA",,"Dataminr puts real-time AI and public data to work for our clients, generating relevant and actionable alerts for global corporations, public sector agencies,…"
504,72,"Domain Expert, Cyber Risk",Dataminr,"Remote in Seattle, WA",,"Dataminr puts real-time AI and public data to work for our clients, generating relevant and actionable alerts for global corporations, public sector agencies,…"
505,73,"Domain Expert, Europe",Dataminr,"Remote in Seattle, WA",,"Passion for breaking news, current world events, technology, and 5+ years professional experience working as a specialist in a relevant area, including…"
506,74,RPA Developer - Senior Solution Specialist - Location Open,Deloitte,"Seattle, WA 98104 (Downtown area)+1 location",,Translate business requirements and processes into technical requirement and configuration settings specific to Cognitive Robotics Automation solutions.
507,75,Director - Cloud Solution Specialist,Microsoft,"Redmond, WA 98052 (Overlake area)",,"This is a unique opportunity for a bold, customer oriented, strategic thinker to help identify unique prospects and execute Microsoft cloud deals that drive…"
508,76,"Senior Program Manager, Compute Specialist Org","Amazon Web Services, Inc.","Seattle, WA",,3+ years of program management experience.3+ years of experience partnering effectively with geographically dispersed or ad-hoc teams.
509,77,Solution Management Expert - Artificial Intelligence,SAP,"Remote in Bellevue, WA 98004",,Artificial Intelligence (AI) is the foundation for SAP's vision of helping businesses become an Intelligent Enterprise. 8+ years of related work experience.
510,78,Solution Architect/Technical Sales Specialist: Microsoft,Capgemini,"Seattle, WA+1 location",,"Solution Architect/Technical Sales Specialist: Microsoft.With its strong 50-year heritage and deep industry expertise, Capgemini is trusted by its clients to…"
511,79,"Sr. WW GTM Spec, IoT Solutions, WW IoT GTM Specialists","Amazon Web Services, Inc.","Seattle, WA",,"10+ years of business development, enterprise sales, strategic partnerships, or program/product management experience.BS in computer science, or engineering."
512,80,Core Technology Operations - Application Lifecycle Managemen...,Deloitte,"Seattle, WA 98104 (Downtown area)",,"You will work with global functional and technical teams on engagements that leverage a high degree of automation, the latest technologies and cut across…"
513,81,Core Technology Operations - Application Lifecycle Managemen...,Deloitte,"Seattle, WA 98104 (Downtown area)",,"You will work with global functional and technical teams on engagements that leverage a high degree of automation, the latest technologies and cut across…"
514,82,QA and ML Data Labeling Specialist at Series A Startup,Recruiting From Scratch,"Remote in Seattle, WA 98105+1 location",,They are shifting the entire landscape of data protection technology through automation and machine learning.Develop and improve QA and data labeling workflows…
515,83,"Domain Expert, Cyber Risk",Dataminr,"Remote in Seattle, WA",,"Dataminr puts real-time AI and public data to work for our clients, generating relevant and actionable alerts for global corporations, public sector agencies,…"
516,84,"Domain Expert, MENA",Dataminr,"Remote in Seattle, WA",,"Dataminr puts real-time AI and public data to work for our clients, generating relevant and actionable alerts for global corporations, public sector agencies,…"
517,85,SUBSTANCE USE DISORDER PROFESSIONAL,Seattle Indian Health Board,"Seattle, WA 98144 (Little Saigon area)",,The Substance Use Disorder Professional (SUDP) is responsible for the delivery of effective SUD counseling services.Perform case management services as needed.
518,86,"Domain Expert, East/South East Asia",Dataminr,"Remote in Seattle, WA",,"Dataminr puts real-time AI and public data to work for our clients, generating relevant and actionable alerts for global corporations, public sector agencies,…"
519,87,ENROLLMENT SPECIALIST,Seattle Indian Health Board,"Seattle, WA 98144 (Little Saigon area)",,Seattle Indian Health Board (SIHB) has an outstanding opportunity for an Enrollment Specialist.The Enrollment Specialist position supports SIHB efforts to…
520,88,"Domain Expert, Europe",Dataminr,"Remote in Seattle, WA",,"Passion for breaking news, current world events, technology, and 5+ years professional experience working as a specialist in a relevant area, including…"
521,0,newModality Application Specialist,Viz.ai,"Remote in San Francisco, CA+1 location",,As a Modality Application Specialist supporting the Viz Implementation team you will work closely with AI and Data teams to determine optimal scanner settings…
522,1,"Clinical Specialist, Google Health",Google,"San Francisco, CA",,"MD and completion of accredited residency in primary care, dermatology, or radiology.5 years of experience in clinical work after the completion of medical…"
523,2,Data Labeling Specialist,Phantom AI,"Burlingame, CA 94010",,Our main customers are Tier 1 automotive manufacturers who are focused on delivering level 2/3 solutions and in the future will deliver full autonomy.
524,3,SME - Computer User Support Specialist,NCI Information Systems Inc.,"San Francisco, CA 94102 (Downtown area)",,Monitors statistical records of all problems and conditions reported.Conducts detailed analysis and studies of communications requirements.
525,4,Clinical Specialist- Cardiovascular,Viz.ai,"Remote in San Francisco, CA+1 location",,"Viz.ai, located in San Francisco, Tel Aviv, Portugal and Amsterdam, pioneered the use of AI algorithms and machine learning to increase the speed of diagnosis…"
526,5,Regulatory Affairs Specialist - Labeling Specialist,Viz.ai,"San Francisco, CA",,"Viz.ai, located in San Francisco, Tel Aviv, Portugal and Amsterdam pioneered the use of AI algorithms and machine learning to increase the speed of diagnosis…"
527,6,newOperations Specialist,Spot AI,"Hayward, CA",,SpotAI's operations team is looking for an Operations Specialist to support the operations and sales teams in processing and shipping customer orders.
528,7,AI Applications Business Partner Sales Specialist - NorthWes...,IBM,"San Francisco, CA",,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
529,8,Artificial Intelligence Specialist,Accenture,"San Francisco, CA",,"The Artificial Intelligence Specialist will provide strategy, architecture, and guidance to govern the product development activities for the enhancement,…"
530,9,Specialist- Rauschecker Lab,UC San Francisco Academic,"San Francisco, CA",,The research specialist will also develop a variety of analytical models to integrate this information into useful clinical predictions regarding a variety of…
531,10,AI Specialist - Software Engineer,Facebook App,"Burlingame, CA",,The ideal candidate will have industry experience working on a range of problems.Apply relevant AI and machine learning techniques to build intelligent rich…
532,11,Brand Sales Specialist- Watson AI Apps & Solutions,IBM,"San Francisco, CA",,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
533,12,Senior Storage Sales Specialist,IBM,"San Francisco, CA",,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
534,13,newSubject Matter Expert - Design & Construction Change Managem...,Slate Technologies,"Remote in San Francisco Bay Area, CA",,Slate’s “Digital Assistant'' uses machine learning and AI to execute multi-dimensional analysis across internal and external data sources.
535,14,Technology Specialist - REMOTE,Deloitte,"Remote in Foster City, CA",,"By joining our team, you can help clients achieve impact and value from their investments in both people and technology that support enterprise-wide operations,…"
536,15,AI Specialist,OpenAI,"San Francisco, CA",,"As an AI Specialist, you'll serve as the first line of communication to our developer community and technical customers and be a key player to our Sales and…"
537,16,"newSubject Matter Expert, EDR-XDR Platform",Qualys,"Foster City, CA 94404",,"Qualys is seeking a Subject Matter Expert (SME) for its EDR/XDR security product line.EDR Solutions (Crowdstrike, SentinelOne, CarbonBlack, etc)."
538,17,"Technical Sales Specialist, (Servers) IBM Power-West (CA/OR/...",IBM,"San Francisco, CA",,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
539,18,"Senior Manager, AI/ML Specialist Solutions Architecture","Amazon Web Services, Inc.","San Francisco, CA",,"3+ years designing and deploying machine learning, deep learning and/or artificial intelligence solutions into enterprise environments."
540,19,Cloud Software Engineer Specialist,Accenture,"San Francisco, CA+1 location",,"To accelerate our customer's transformation leveraging cloud, we combine world-class learning and talent development expertise; deep experience in cloud change…"
541,20,"Product Designer, User Experience – Early Professional (2022...",C3 AI,"Redwood City, CA",,"C3 AI is looking for a qualified Early Professional Product Designer specializing in User Experience Design for our Redwood City, CA office."
542,21,Quantitative Analytics Specialist 3,Wells Fargo,"San Francisco, CA",,"Corporate Risk helps all Wells Fargo businesses identify and manage risk.The team focuses on several key risk types, including conduct, credit, financial…"
543,22,Computational and Data Science Research Specialist,University of California San Francisco,"San Francisco, CA 94143 (Inner Sunset area)",,"The Computational and Data Science Research Specialist will work with research scientists, clinicians, imaging IT professionals, software engineers,…"
544,23,Senior Events Specialist,Moveworks.ai,"San Francisco, CA",,"Moveworks is looking for an experienced, detail-oriented Senior Events Specialist who will support the corporate events team across a variety of events…"
545,24,Systems & Platforms Technology R&D Specialist,Accenture,"San Francisco, CA",,"You will be designing, building, and executing projects within the R&D group.This role is focused on building and implementing novel graph algorithms aimed to…"
546,25,Sr. AI Specialist Solutions Architect,"Amazon Web Services, Inc.","San Francisco, CA+1 location",,"3+ years of experience in technical sales and architecture design with focus on AI services for computer vision, language / speech, or text search."
547,26,"Sr. Specialist, ML Frameworks","Amazon Web Services, Inc.","San Francisco, CA+1 location",,"7+ years of business development, product management, management consulting, strategic partnerships, or enterprise sales experience."
548,27,"AI/ML & Analytics CDA Leader, AWS Professional Services","Amazon Web Services, Inc.","San Francisco, CA",,15+ years designing and building AI/ML & Analytics business solutions.15+ years design/implementation/consulting experience with distributed applications.
549,28,Infrastructure Operations Technology Support Specialist,Accenture,"San Francisco, CA",,"Our mission is to publish a yearly Technology Vision, produce patents, explore emerging technologies and develop compelling prototypes that demonstrate the…"
550,29,Chatbot Architect/ Integration Specialist,Deloitte,"Foster City, CA",,"Chatbot solution architect and integrations specialist supports the infrastructure, maintenance, and operations of the Google Dialogflow chatbots/voicebots, as…"
551,30,AI/ML Specialist Solutions Architect,"Amazon Web Services, Inc.","San Francisco, CA+1 location",,"3+ years of experience in design/implementation/consulting for Machine Learning/AI/Deep Learning solutions.To enable large-scale use cases, design ML pipelines…"
552,31,Solution Architect/Technical Sales Specialist: Embedded Solu...,Capgemini,"San Francisco, CA",,"With its strong 50-year heritage and deep industry expertise, Capgemini is trusted by its clients to address the entire breadth of their business needs, from…"
553,32,Solution Architect/Senior Solution Architect – SAP Specialis...,C3 AI,"Redwood City, CA",,"As an SAP specialist, you will focus on integrating the C3 AI product suite with customer SAP systems, defining data pipelines and optimal data models…"
554,33,Accounts Payable Specialist,The RealReal,"Remote in San Francisco, CA",,"The AP Specialist is responsible for timely processing of all vendor invoices and employee reimbursements, maintaining accounts payable vendor files as well as…"
555,34,Resales Specialist,The RealReal,"San Francisco, CA",,Bonus | Benefits | Perks.Base Pay PLUS uncapped bonus- $1000/month bonus (at target).$500+ /month bonus potential for consignor referrals (uncapped).
556,35,newRetail Consignor Specialist (Retail Associate),The RealReal,"San Francisco, CA+2 locations",,"Bonus | Benefits | Perks.$500/month bonus (at target).18 days of Vacation paid (increases after 1st year).Sick time, holiday pay & volunteer time paid."
557,36,Partnerships Specialist / entry level in fintech start up,Spacequant,"San Francisco, CA",,"You will be proactive in attending conferences and events, getting and following up on referrals, and leading discovery meetings with prospects."
558,37,Workforce Specialist,The RealReal,"Remote in San Francisco, CA",,"The Operations Planning Analyst is a critical role on the Operations Ecommerce Fulfillment team, responsible for the identification and execution of short to…"
559,38,QA and ML Data Labeling Specialist at Series A Startup,Recruiting From Scratch,"Remote in San Francisco, CA 94109+9 locations",,They are shifting the entire landscape of data protection technology through automation and machine learning.Develop and improve QA and data labeling workflows…
560,39,Product Support Specialist,Airbnb,"San Francisco, CA 94103 (South of Market area)",,You help to bridge the gap between your Specialization and Product teams and work to improve alignment and communication between the two.
561,40,Legal Operations Specialist,Grove Collaborative,"San Francisco, CA 94109 (Nob Hill area)",,The ideal candidate will be able to grow with the business and be willing to take on tasks with varying complexity and increasing responsibility.
562,41,Senior Product Support Specialist,Blueshift,"Remote in San Francisco, CA",,Blueshift is a customer data activation platform that empowers consumer brands to leverage their first-party data to deliver one-to-one personalized experiences…
563,42,Senior Regulatory Affairs Specialist,Verily,"South San Francisco, CA 94080",,Programs include Project Baseline - our research initiative to increase participation and evidence generation in clinical research; Onduo - our personalized…
564,43,Loss Prevention Specialist ($18-24/hour) - Marin,The RealReal,"Larkspur, CA 94939",,This position reports directly to the Loss Prevention Manager and will assist in overseeing the store.This role requires flexibility to cover all locations as…
565,44,Resales Specialist (Sales Associate),The RealReal,"San Francisco, CA",,Bonus | Benefits | Perks.Base Pay PLUS uncapped bonus- $1000/month bonus (at target).$500+ /month bonus potential for consignor referrals (uncapped).
566,45,Solution Architect/Senior Solution Architect – SAP Specialis...,C3 AI,"Redwood City, CA",,"As an SAP specialist, you will focus on integrating the C3 AI product suite with customer SAP systems, defining data pipelines and optimal data models…"
567,46,Accounts Payable Specialist,The RealReal,"Remote in San Francisco, CA",,"The AP Specialist is responsible for timely processing of all vendor invoices and employee reimbursements, maintaining accounts payable vendor files as well as…"
568,47,Resales Specialist,The RealReal,"San Francisco, CA",,Bonus | Benefits | Perks.Base Pay PLUS uncapped bonus- $1000/month bonus (at target).$500+ /month bonus potential for consignor referrals (uncapped).
569,48,newRetail Consignor Specialist (Retail Associate),The RealReal,"San Francisco, CA+2 locations",,"Bonus | Benefits | Perks.$500/month bonus (at target).18 days of Vacation paid (increases after 1st year).Sick time, holiday pay & volunteer time paid."
570,49,Partnerships Specialist / entry level in fintech start up,Spacequant,"San Francisco, CA",,"You will be proactive in attending conferences and events, getting and following up on referrals, and leading discovery meetings with prospects."
571,50,Workforce Specialist,The RealReal,"Remote in San Francisco, CA",,"The Operations Planning Analyst is a critical role on the Operations Ecommerce Fulfillment team, responsible for the identification and execution of short to…"
572,51,QA and ML Data Labeling Specialist at Series A Startup,Recruiting From Scratch,"Remote in San Francisco, CA 94109+9 locations",,They are shifting the entire landscape of data protection technology through automation and machine learning.Develop and improve QA and data labeling workflows…
573,52,Product Support Specialist,Airbnb,"San Francisco, CA 94103 (South of Market area)",,You help to bridge the gap between your Specialization and Product teams and work to improve alignment and communication between the two.
574,53,Legal Operations Specialist,Grove Collaborative,"San Francisco, CA 94109 (Nob Hill area)",,The ideal candidate will be able to grow with the business and be willing to take on tasks with varying complexity and increasing responsibility.
575,54,Senior Product Support Specialist,Blueshift,"Remote in San Francisco, CA",,Blueshift is a customer data activation platform that empowers consumer brands to leverage their first-party data to deliver one-to-one personalized experiences…
576,55,Senior Regulatory Affairs Specialist,Verily,"South San Francisco, CA 94080",,Programs include Project Baseline - our research initiative to increase participation and evidence generation in clinical research; Onduo - our personalized…
577,56,Loss Prevention Specialist ($18-24/hour) - Marin,The RealReal,"Larkspur, CA 94939",,This position reports directly to the Loss Prevention Manager and will assist in overseeing the store.This role requires flexibility to cover all locations as…
578,57,Resales Specialist (Sales Associate),The RealReal,"San Francisco, CA",,Bonus | Benefits | Perks.Base Pay PLUS uncapped bonus- $1000/month bonus (at target).$500+ /month bonus potential for consignor referrals (uncapped).
579,58,"Retail Expert, Fine Jewelry and Watches",The RealReal,"San Francisco, CA",,"As a Fine Jewelry & Watch Expert, you will drive sales through your strong engagement and brand and product education."
580,59,"newSocial Media Brand Specialist, Mandarin Bilingual",LingoAce,"San Mateo, CA",,Design our social media strategies to achieve content marketing and growth goals.Manage and publish content and execute social media campaigns for all…
581,60,Solution Architect/Senior Solution Architect – SAP Specialis...,C3 AI,"Redwood City, CA",,"As an SAP specialist, you will focus on integrating the C3 AI product suite with customer SAP systems, defining data pipelines and optimal data models…"
582,61,Resales Specialist,The RealReal,"San Francisco, CA",,Bonus | Benefits | Perks.Base Pay PLUS uncapped bonus- $1000/month bonus (at target).$500+ /month bonus potential for consignor referrals (uncapped).
583,62,newRetail Consignor Specialist (Retail Associate),The RealReal,"San Francisco, CA+2 locations",,"Bonus | Benefits | Perks.$500/month bonus (at target).18 days of Vacation paid (increases after 1st year).Sick time, holiday pay & volunteer time paid."
584,63,Workforce Specialist,The RealReal,"Remote in San Francisco, CA",,"The Operations Planning Analyst is a critical role on the Operations Ecommerce Fulfillment team, responsible for the identification and execution of short to…"
585,64,QA and ML Data Labeling Specialist at Series A Startup,Recruiting From Scratch,"Remote in San Francisco, CA 94109+9 locations",,They are shifting the entire landscape of data protection technology through automation and machine learning.Develop and improve QA and data labeling workflows…
586,65,Partnerships Specialist / entry level in fintech start up,Spacequant,"San Francisco, CA",,"You will be proactive in attending conferences and events, getting and following up on referrals, and leading discovery meetings with prospects."
587,66,Product Support Specialist,Airbnb,"San Francisco, CA 94103 (South of Market area)",,You help to bridge the gap between your Specialization and Product teams and work to improve alignment and communication between the two.
588,67,Accounts Payable Specialist,The RealReal,"Remote in San Francisco, CA",,"The AP Specialist is responsible for timely processing of all vendor invoices and employee reimbursements, maintaining accounts payable vendor files as well as…"
589,68,Legal Operations Specialist,Grove Collaborative,"San Francisco, CA 94109 (Nob Hill area)",,The ideal candidate will be able to grow with the business and be willing to take on tasks with varying complexity and increasing responsibility.
590,69,Senior Product Support Specialist,Blueshift,"Remote in San Francisco, CA",,Blueshift is a customer data activation platform that empowers consumer brands to leverage their first-party data to deliver one-to-one personalized experiences…
591,70,"Retail Expert, Fine Jewelry and Watches",The RealReal,"San Francisco, CA",,"As a Fine Jewelry & Watch Expert, you will drive sales through your strong engagement and brand and product education."
592,71,Resales Specialist (Sales Associate),The RealReal,"San Francisco, CA",,Bonus | Benefits | Perks.Base Pay PLUS uncapped bonus- $1000/month bonus (at target).$500+ /month bonus potential for consignor referrals (uncapped).
593,72,Loss Prevention Specialist ($18-24/hour) - Marin,The RealReal,"Larkspur, CA 94939",,This position reports directly to the Loss Prevention Manager and will assist in overseeing the store.This role requires flexibility to cover all locations as…
594,73,Senior Regulatory Affairs Specialist,Verily,"South San Francisco, CA 94080",,Programs include Project Baseline - our research initiative to increase participation and evidence generation in clinical research; Onduo - our personalized…
595,74,"newSocial Media Brand Specialist, Mandarin Bilingual",LingoAce,"San Mateo, CA",,Design our social media strategies to achieve content marketing and growth goals.Manage and publish content and execute social media campaigns for all…
596,75,Principal Analytics Specialist Solutions Architect-ISV (Inde...,"Amazon Web Services, Inc.","San Francisco, CA",,"You will represent the voice of the customer in field engagements with AWS specialist sales, business development, and service teams."
597,76,Accounts Payable Specialist,The RealReal,"Remote in San Francisco, CA",,"The AP Specialist is responsible for timely processing of all vendor invoices and employee reimbursements, maintaining accounts payable vendor files as well as…"
598,77,Resales Specialist,The RealReal,"San Francisco, CA",,Bonus | Benefits | Perks.Base Pay PLUS uncapped bonus- $1000/month bonus (at target).$500+ /month bonus potential for consignor referrals (uncapped).
599,78,newRetail Consignor Specialist (Retail Associate),The RealReal,"San Francisco, CA+2 locations",,"Bonus | Benefits | Perks.$500/month bonus (at target).18 days of Vacation paid (increases after 1st year).Sick time, holiday pay & volunteer time paid."
600,79,Partnerships Specialist / entry level in fintech start up,Spacequant,"San Francisco, CA",,"You will be proactive in attending conferences and events, getting and following up on referrals, and leading discovery meetings with prospects."
601,80,Workforce Specialist,The RealReal,"Remote in San Francisco, CA",,"The Operations Planning Analyst is a critical role on the Operations Ecommerce Fulfillment team, responsible for the identification and execution of short to…"
602,81,QA and ML Data Labeling Specialist at Series A Startup,Recruiting From Scratch,"Remote in San Francisco, CA 94109+9 locations",,They are shifting the entire landscape of data protection technology through automation and machine learning.Develop and improve QA and data labeling workflows…
603,82,Product Support Specialist,Airbnb,"San Francisco, CA 94103 (South of Market area)",,You help to bridge the gap between your Specialization and Product teams and work to improve alignment and communication between the two.
604,83,Legal Operations Specialist,Grove Collaborative,"San Francisco, CA 94109 (Nob Hill area)",,The ideal candidate will be able to grow with the business and be willing to take on tasks with varying complexity and increasing responsibility.
