,Unnamed: 0,title,company,location,salary,summary
922,69,Senior Product Manager - Customer Service (Remote - US),LucidWorks,"Remote in San Francisco Bay Area, CA",,Understanding of or experience with implementing Search and/or Data Science/Artificial Intelligence related software solutions.
923,70,"Senior Director, AI/ML Engineering",Levi Strauss & Co.,"San Francisco, CA",,"Medical or religious accommodations, or other exemptions that may be required by applicable law, will be approved when properly supported."
924,71,Software Engineer,Cognii,"San Francisco, CA",,"Experience developing AI, natural language processing or machine learning products is a plus.BS or MS in computer science or related discipline."
925,72,Sales Development Representative (Outbound),Conversica,"Foster City, CA 94404 (Town Center area)",,1 year of Sales or SDR experience selling into marketing or sales.BA/BS degree or equivalent preferred.You will be responsible for uncovering and developing…
926,73,Financial (Risk) Modeling Analytics Experienced Associate,PRICE WATERHOUSE COOPERS,"Remote in San Francisco, CA 94111+1 location",,Demonstrating knowledge of the financial services industry;Identify and make suggestions for improvements when problems and/or opportunities arise.
927,74,Group Product Manager (Remote),Ada Inc.,"Remote in San Francisco, CA 94103",,"A background in automation, natural language processing, or machine learning.Background or experience in conversational design."
928,75,"Senior Associate, Data Scientist",KPMG,"San Francisco, CA 94105 (Financial District/South Beach area)+2 locations",,"At KPMG, any partner or employee must be fully vaccinated or test negative for COVID-19 in order to go to any KPMG office, client site or KPMG event."
929,76,Software Dev Engineer II,Amazon.com Services LLC,"Berkeley, CA+1 location",,"Programming experience with at least one modern language such as Java, C++, or C# including object-oriented design."
930,77,207815WD SAP UX Architect Senior Associate (Evergreen) (Clos...,PRICE WATERHOUSE COOPERS,"San Francisco, CA 94111 (Financial District/South Beach area)",,Demonstrating proven ability using API designer and Open APIs to create omni channel mobile experience;Use a broad range of tools and techniques to extract…
931,78,Core Software Engineer,Camio,"San Mateo, CA",,"Experience working with frontend frameworks like Vue, React, or Angular.Experience working with core or applied machine learning domains such as Natural…"
932,79,AI/ML Specialist Solutions Architect,"Amazon Web Services, Inc.","San Francisco, CA",,5+ years professional experience in software development in languages related to ML like Python or R. Experience working with RESTful API and general service…
933,80,Customer Service Transformation Manager - Senior Manager,Accenture,"San Francisco, CA",,"Determine ways to improve client’s customer service efficiency, determine revenue growth opportunities, and improve overall customer service experience."
934,81,"Director, Data & Analytics Consultant, Supply Chain Analytic...",KPMG,"San Francisco, CA 94105 (Financial District/South Beach area)",,"At KPMG, any partner or employee must be fully vaccinated or test negative for COVID-19 in order to go to any KPMG office, client site or KPMG event."
935,82,"Manager, Solution Architecture - Project Omnia",Deloitte,"San Francisco, CA",,"TOGAF or SEI - Software Architecture Certification etc.,.Experience working with SAFe or Agile development processes."
936,83,Senior Product Manager,Adobe,"San Francisco, CA",,Consistent Track Record: Minimum of 5 years’ (3 years post MBA) experience in a product management role related to consumer applications or cloud-based services…
937,84,Conversation Designer,Sensely,"San Francisco, CA 94108 (Financial District area)",,Master’s or PhD in linguistics or a related discipline.Helping to define the conversational experience.Designing features with product and engineering.
938,85,AI - NLU Developer,Recruiting From Scratch,"Remote in San Francisco, CA+9 locations",,"The successful candidate will have experience in designing and building semantically driven applications, and will have experience working with two or more…"
939,86,Lead Content Designer,Chime,"Remote in San Francisco, CA",,"Bachelor's degree in communications, journalism, writing, English, and/or advertising (or applicable experience).Competitive salary based on experience."
940,87,newSenior Content Designer,Carrot Fertility,"Remote in San Francisco, CA",,"As a part of the Product team, you'll help Product Designers and Product Managers develop and iterate on a fast-moving product and service."
941,88,Visual Designer,Moveworks,"San Francisco, CA",,"Evangelize our brand, both internally and externally, as we create a unique and compelling style all our own.Visualize highly technical concepts such as AI and…"
942,89,Content QA Analyst,Woebot Health,"Remote in San Francisco, CA",,"Minimum 2 years of experience with content QA, software QA, and/or data analysis in the context of a product organization.Spanish fluency is a big plus."
943,90,Linguist - British English and Spanish-US,Appen Butler Hill Inc.,"San Francisco, CA",,Your inputs will be used to develop better natural language understanding systems for British English and Spanish-US.
944,91,"Machine Learning Engineer, Applied AI",Virta Health,"San Francisco, CA+1 location",,"Ship one new data pipeline or ML model as a feature in our patient or clinician-facing products.Our data includes high dimensional time series data, meal…"
945,92,"Senior Data Scientist, NLP / Conversational AI",Carvana,"San Francisco, CA",,Secure financing in minutes using Carvana's in-house service or their own bank.Ph.D. in a STEM or related field.Experience with Kubernetes and Docker.
946,93,Visual Design Team Lead,SKAEL,"Remote in San Francisco, CA 94105",,"Write documentation and usage guidelines that teach designers and engineers how.Orientation, age, marital status, veteran status, or disability status."
947,94,Legal Operations Specialist,Grove Collaborative,"San Francisco, CA 94109 (Nob Hill area)",,"Support responses to data requests, subpoenas, or other document requests in relation to litigation, government inquiries, or other areas."
948,95,Sales Development Representative - North America,primer.ai,"Remote in San Francisco, CA",,It is capable of answering natural language questions and generating the first draft of natural language analytical reports in seconds.
949,96,newProduct Manager,BOLD,"Remote in San Francisco, CA",,Experience with machine learning and data science models and/or natural language processing.Passion for content and love of language.
950,97,Account Executive (Remote),SoundHound Inc.,"Remote in San Francisco, CA",,"Have 7+ years of field sales success in the cloud space, (ideally machine learning, voice AI, and/or customer service technology)."
951,98,"Software Engineer , Research Platform",Nextera Logic LLC,"Burlingame, CA",,Experience developing and debugging in C++ or similar languages.Experience developing machine learning algorithms or infrastructure in C++ or Python.
952,99,ML Engineer,PlayStation Global,"San Mateo, CA",,"Strong technical background in Machine Learning, Math or Computer Science.Performing research and sharing information internally, in relevant conferences or…"
953,100,Customer Success Operations Manager,ThoughtSpot,"Remote in San Francisco, CA",,"With ThoughtSpot's developer-friendly platform, customers can also embed consumer-grade analytics into their SaaS offerings or build entirely new interactive…"
954,101,Machine Learning Engineer: Terrestrial Ecosystem Modeling,Earthshot Labs,"Remote in San Francisco, CA",,"Expertise in Python, R or other commonly used machine learning languages.BS or MS degree in a technical field (Computer Science, Electrical Engineering,…"
955,102,newStaff Machine Learning Engineer,PlayStation Global,"San Mateo, CA",,PhD in Computer Science or Electrical Engineering with 2+ years of professional experience or Master's with 5+ years' of professional experience or 8+ years of…
956,103,Sr. Data Scientist,hims & hers,"Remote in San Francisco, CA",,"3+ years of experience in data science along with an MS or PhD degree in Data Science, Statistics, Computer Science, Applied Mathematics, Operations Research,…"
957,104,Sr UX Writer,Freedom Financial Network,"San Mateo, CA 94402 (Beresford area)",,BA/BS degree or 4 additional years of relevant experience.Experience simplifying financial services concepts for non-finance savvy customers.
958,105,Product Designer,Curated,"Remote in San Francisco, CA",,Have 3 to 5 years of UX experience.Partner with Product Managers to translate product requirements into innovative designs that achieve measurable results …
959,106,Staff Backend Software Engineer,Forethought,"Remote in San Francisco, CA+1 location",,Familiarity with asynchronous APIs including FastAPI or Gevent.Build new services to meet critical product and business needs.
960,107,VP of Voice Global Engineering,Twilio,"Remote in San Francisco, CA 94105",,"Lead and mentor engineering teams across a diverse set of systems and languages.Bachelor's degree in Computer Science, Math, Engineering or a related field…"
961,108,Sales Engineer,Yext,"San Francisco, CA",,BA/BS degree or similar college level education; MBA is a plus.Sales and/or pre-sales experience with SaaS/Cloud products; experience in a marketing…
962,109,Presales Solutions Engineer - Channel,Soul Machines,"Remote in San Francisco, CA+1 location",,"5+ years of experience in a pre-sales or customer facing role for enterprise software.Define, develop and manage a partner services enablement strategy,…"
963,110,Product Marketing Manager - Technical,Pantheon,"Remote in San Francisco, CA 94111",,"Experience crafting and testing product-focused content, including copy for product pages and landing pages, conversational chat playbooks, and social or…"
964,111,Senior Data Engineer,Yext,"San Francisco, CA",,"Bachelor's degree or similar college level education in Computer Science, Statistics, Information Systems or another quantitative field."
965,112,Linguist - British English and Spanish-US,Appen,"San Francisco, CA",,Your inputs will be used to develop better natural language understanding systems for British English and Spanish-US.
966,113,Senior Data Scientist - Optimization,AutoGrid Systems,"Redwood City, CA 94065 (Dolphin area)",,"Excellent programming skills in Python, Java or C++.B.S., MS., or Ph.D. in computer science, operations research, industrial engineering, or related field."
967,114,"Director, Enterprise Sales",Yext,"San Francisco, CA",,"BA/BS degree or similar college level education; in lieu of degree, relevant skills or equivalent experience.Develop and manage strong relationships within our…"
968,115,Data Engineer,Brain Technologies,"Remote in San Mateo, CA",,"MS with a focus on data engineering and/or Business Intelligence (BI).Experience with AWS services including EC2, S3, RDS, Redshift, Kinesis, and SageMaker."
969,116,Senior Solutions Architect (US Remote),primer.ai,"Remote in San Francisco, CA",,It is capable of answering natural language questions and generating the first draft of natural language analytical reports in seconds.
970,117,"Senior Software Engineer, Applied Machine Learning",SmartNews,"San Francisco, CA 94105 (Financial District/South Beach area)",,"MS or BS in computer science, mathematics, physics or other quantitative fields.Solid Machine Learning background and deep understanding of certain domain of…"
971,118,"Fullstack Software Engineer (Node.js, React)",Invitae,"Remote in San Francisco, CA 94107",,"Experience with cloud services such as Amazon Web Services (AWS), Microsoft Azure, and/or Google Cloud Platform.Analyzing and fixing current production issues."
972,119,Product Designer,Curated,"Remote in San Francisco, CA",,Have 3 to 5 years of UX experience.Partner with Product Managers to translate product requirements into innovative designs that achieve measurable results …
973,120,Staff Backend Software Engineer,Forethought,"Remote in San Francisco, CA+1 location",,Familiarity with asynchronous APIs including FastAPI or Gevent.Build new services to meet critical product and business needs.
974,121,VP of Voice Global Engineering,Twilio,"Remote in San Francisco, CA 94105",,"Lead and mentor engineering teams across a diverse set of systems and languages.Bachelor's degree in Computer Science, Math, Engineering or a related field…"
975,122,Sales Engineer,Yext,"San Francisco, CA",,BA/BS degree or similar college level education; MBA is a plus.Sales and/or pre-sales experience with SaaS/Cloud products; experience in a marketing…
976,123,Presales Solutions Engineer - Channel,Soul Machines,"Remote in San Francisco, CA",,"5+ years of experience in a pre-sales or customer facing role for enterprise software.Define, develop and manage a partner services enablement strategy,…"
977,124,Product Marketing Manager - Technical,Pantheon,"Remote in San Francisco, CA 94111",,"Experience crafting and testing product-focused content, including copy for product pages and landing pages, conversational chat playbooks, and social or…"
978,125,Senior Data Engineer,Yext,"San Francisco, CA",,"Bachelor's degree or similar college level education in Computer Science, Statistics, Information Systems or another quantitative field."
979,126,Linguist - British English and Spanish-US,Appen,"San Francisco, CA",,Your inputs will be used to develop better natural language understanding systems for British English and Spanish-US.
980,127,Senior Data Scientist - Optimization,AutoGrid Systems,"Redwood City, CA 94065 (Dolphin area)",,"Excellent programming skills in Python, Java or C++.B.S., MS., or Ph.D. in computer science, operations research, industrial engineering, or related field."
981,128,"Director, Enterprise Sales",Yext,"San Francisco, CA",,"BA/BS degree or similar college level education; in lieu of degree, relevant skills or equivalent experience.Develop and manage strong relationships within our…"
982,129,Data Engineer,Brain Technologies,"Remote in San Mateo, CA",,"MS with a focus on data engineering and/or Business Intelligence (BI).Experience with AWS services including EC2, S3, RDS, Redshift, Kinesis, and SageMaker."
983,130,Senior Solutions Architect (US Remote),primer.ai,"Remote in San Francisco, CA",,It is capable of answering natural language questions and generating the first draft of natural language analytical reports in seconds.
984,131,Solutions Engineer - Channel,Soul Machines,"Remote in San Francisco, CA",,"5+ years of experience in a pre-sales or customer facing role for enterprise software.Define, develop and manage a partner services enablement strategy,…"
985,132,"Senior Software Engineer, Applied Machine Learning",SmartNews,"San Francisco, CA 94105 (Financial District/South Beach area)",,"MS or BS in computer science, mathematics, physics or other quantitative fields.Solid Machine Learning background and deep understanding of certain domain of…"
986,133,"Fullstack Software Engineer (Node.js, React)",Invitae,"Remote in San Francisco, CA 94107",,"Experience with cloud services such as Amazon Web Services (AWS), Microsoft Azure, and/or Google Cloud Platform.Analyzing and fixing current production issues."
987,134,Sr UX Writer,Freedom Financial Network,"San Mateo, CA 94402 (Beresford area)",,BA/BS degree or 4 additional years of relevant experience.Experience simplifying financial services concepts for non-finance savvy customers.
988,135,Product Designer,Curated,"Remote in San Francisco, CA",,Have 3 to 5 years of UX experience.Partner with Product Managers to translate product requirements into innovative designs that achieve measurable results …
989,136,Staff Backend Software Engineer,Forethought,"Remote in San Francisco, CA+1 location",,Familiarity with asynchronous APIs including FastAPI or Gevent.Build new services to meet critical product and business needs.
990,137,VP of Voice Global Engineering,Twilio,"Remote in San Francisco, CA 94105",,"Lead and mentor engineering teams across a diverse set of systems and languages.Bachelor's degree in Computer Science, Math, Engineering or a related field…"
991,138,Sales Engineer,Yext,"San Francisco, CA",,BA/BS degree or similar college level education; MBA is a plus.Sales and/or pre-sales experience with SaaS/Cloud products; experience in a marketing…
992,139,Presales Solutions Engineer - Channel,Soul Machines,"Remote in San Francisco, CA+1 location",,"5+ years of experience in a pre-sales or customer facing role for enterprise software.Define, develop and manage a partner services enablement strategy,…"
993,140,Product Marketing Manager - Technical,Pantheon,"Remote in San Francisco, CA 94111",,"Experience crafting and testing product-focused content, including copy for product pages and landing pages, conversational chat playbooks, and social or…"
994,141,Senior Data Engineer,Yext,"San Francisco, CA",,"Bachelor's degree or similar college level education in Computer Science, Statistics, Information Systems or another quantitative field."
995,142,Linguist - British English and Spanish-US,Appen,"San Francisco, CA",,Your inputs will be used to develop better natural language understanding systems for British English and Spanish-US.
996,143,Senior Data Scientist - Optimization,AutoGrid Systems,"Redwood City, CA 94065 (Dolphin area)",,"Excellent programming skills in Python, Java or C++.B.S., MS., or Ph.D. in computer science, operations research, industrial engineering, or related field."
997,144,"Director, Enterprise Sales",Yext,"San Francisco, CA",,"BA/BS degree or similar college level education; in lieu of degree, relevant skills or equivalent experience.Develop and manage strong relationships within our…"
998,145,Data Engineer,Brain Technologies,"Remote in San Mateo, CA",,"MS with a focus on data engineering and/or Business Intelligence (BI).Experience with AWS services including EC2, S3, RDS, Redshift, Kinesis, and SageMaker."
999,146,Senior Solutions Architect (US Remote),primer.ai,"Remote in San Francisco, CA",,It is capable of answering natural language questions and generating the first draft of natural language analytical reports in seconds.
1000,147,"Senior Software Engineer, Applied Machine Learning",SmartNews,"San Francisco, CA 94105 (Financial District/South Beach area)",,"MS or BS in computer science, mathematics, physics or other quantitative fields.Solid Machine Learning background and deep understanding of certain domain of…"
1001,148,"Fullstack Software Engineer (Node.js, React)",Invitae,"Remote in San Francisco, CA 94107",,"Experience with cloud services such as Amazon Web Services (AWS), Microsoft Azure, and/or Google Cloud Platform.Analyzing and fixing current production issues."
1002,0,"Conversation Designer, Assistant",Facebook App,"Washington, DC",,2+ years experience shipping conversational experiences or AI products.Experience shipping at least 1 conversational or AI product.
1003,1,Job Captain / Designer,McKissack & McKissack,"Washington, DC 20001 (Downtown area)",,"Participate and/or coordinate during all phases of Project delivery, ensuring the team stays on schedule and executes schematics that conform to the…"
1004,2,"Machine Learning Engineer, Level III – Voice (Speech & NLP)...",Comcast,"Remote in Washington, DC 20005",,"We use advanced ML to build a conversationalvoiceassistantthattranscribes the user’s utteranceandunderstands theirintent, whether they are looking for the…"
1005,3,Data Scientist,Deloitte,"Washington, DC+1 location",,Previous Federal Consulting and/or professional services experience.Must be legally authorized to work in the United States without the need for employer…
1006,4,"Software Development Engineer, Alexa AI Local Information",Amazon.com Services LLC,"Washington, DC",,Programming experience with at least one software programming language.Master's Degree in Computer Science or related field.A day in the life.
1007,5,newWorkforce Analytics Senior Consultant,Deloitte,"Washington, DC",,"5+ years of relevant consulting or industry experience.Must be legally authorized to work in the United States without the need for employer sponsorship, now…"
1008,6,Data Scientist,IBM,"Washington, DC 20001 (Swampoodle area)+1 location",,"Experience and/or proficiency in Machine Learning, Artificial Intelligence, and/or Natural Language Processing.Required Technical and Professional Expertise."
1009,7,Technical Engagement Analyst,Yext,"Washington, DC",,BA/BS degree or similar college level education.Takes pride in providing a high level of service and delivering consistent performance.
1010,8,newTechnical Sales Engineer - AI Apps - Asset Management,IBM,"Washington, DC 20001 (Swampoodle area)",,Experience in reliability engineering or industrial maintenance services.Experience in the software industry with IBM Maximo as a pre-sales or software…
1011,9,newWeb Developer,National Journal,"Hybrid remote in Washington, DC",,"Be well-informed about trends in software development tools, frameworks, programming languages, and workflow, and arrive with opinions you are eager to discuss."
1012,10,Implementation Specialist,NICE CXone,"Remote in Washington, DC",,"2+ years-experience in an implementation / professional services / consulting role.Knowledge of data analysis, SQL, data structures and basic programming…"
1013,11,Sales Engineer (Federal),Dataiku,"Washington, DC",,"Knowledge of Kubeflow, Airflow, or other orchestration tools.Knowledge of Stream Processing concepts and services including Kafka and Amazon SQS."
1014,12,Lead Data Engineer - Patient Data / AI / ML,Change Healthcare,"Washington, DC",,"Programming experience in one or more modern programming languages such as Java, Python, Scala, or C++.Inspiring and empowering - possess influencing skills…"
1015,13,"Director of Technology, Digital Strategy Implementation and...","Palladium Group, Inc.","Washington, DC",,"Must have at a minimum of ten (10) years of experience applying technology, strengthening cybersecurity and/or promoting digitalization within the development…"
1016,14,"Senior Associate Modeler, AI / NLP",KPMG,"Washington, DC 20006 (Dupont Circle area)+1 location",,"At KPMG, any partner or employee must be fully vaccinated or test negative for COVID-19 in order to go to any KPMG office, client site or KPMG event."
1017,15,Associate Technical Engagement Manager,Yext,"Washington, DC",,"Takes pride in providing a high level of service and delivering consistent performance.BA/BS degree in any subject area, or similar college level education."
1018,16,newClient Engineering Sr. Cloud Engineer (REMOTE),IBM,"Remote in Washington, DC 20001",,"Engineer solutions in areas such as cloud foundation, cloud services, cloud management applications, machine learning, computational linguistics, natural…"
1019,17,newSoftware Engineer (NLP) – Comcast Applied AI & Discovery,Comcast,"Washington, DC 20005 (Logan Circle area)",,Experience with REST web services and Micro service frameworks like Spring Boot.Experience with programming in Kotlin and/or Python.
1020,18,newTechnical Specialist - Digital Business Automation (mid-Atla...,IBM,"Washington, DC 20001 (Swampoodle area)",,Experience with modern scripting languages.Working knowledge of directory services and permissions management.To think along with clients and sell.
1021,19,"Software Engineer, ML Ops",Kensho,"Washington, DC",,"Experience building and/or deploying cloud-native services.Ubuntu linux or similar operating systems.Kensho uses machine learning, artificial intelligence,…"
1022,20,Junior SQL Developer - Top Secret Clearance Required,Deloitte,"Washington, DC",,"2+ years of experience in ETL or Data Warehouse development.Must be legally authorized to work in the United States without the need for employer sponsorship,…"
1023,21,"Director, Investor Relations",FiscalNote,"Temporarily Remote in Washington, DC 20004",,"A Bachelor’s degree in business, finance, or accounting with an MBA or FMVA preferred.Strong command of both written and spoken English with the ability to…"
1024,22,Tax Reporting & Strategy Automation Sr Associate,PRICE WATERHOUSE COOPERS,"Remote in Washington, DC",,Organization and/or structure redesign;Utilize effectively written and verbal business communication skills within a professional business services environment…
1025,23,Security Engineer,Kensho,"Washington, DC",,Experience conducting or facilitating IT security audits.Participation in CTFs or bug bounty programs.Experience securing services and applications running on…
1026,24,"Applied Scientist II, Alexa Privacy",Amazon.com Services LLC,"Washington, DC",,"Experience programming in Java, C++, Python or related language.Expert in more than one more major programming languages (C++, Java, or similar) and at least…"
1027,25,Account Executive - Enterprise & Mid Market (Mid-Atlantic),Conversica,"Remote in Washington, DC",,"BA/BS degree or equivalent.Conversica Intelligent Virtual Assistants are AI-powered, SaaS-based software applications that serve as virtual team members and…"
1028,26,Staff Data Scientist Developer,Zscaler,"Washington, DC",,Experience with various program languages such as Go.Experience in one or more machine/deep learning frameworks.
1029,27,Machine Learning Engineer,FiscalNote,"Temporarily Remote in Washington, DC 20004",,"Knowledge of government or public policy datasets is a plus.As a Machine Learning (ML) Engineer, you’ll help scale and improve our data processing and analysis…"
1030,28,Financial (Risk) Modeling Analytics Experienced Associate,PRICE WATERHOUSE COOPERS,"Remote in Washington, DC+1 location",,Demonstrating knowledge of the financial services industry;Identify and make suggestions for improvements when problems and/or opportunities arise.
1031,29,Labs - Data Scientist - Senior Associate,PRICE WATERHOUSE COOPERS,"Remote in Washington, DC",,Use a broad range of tools and techniques to extract insights from current industry or sector trends.Demonstrating thorough understanding of complex machine…
1032,30,"Senior Associate, Data Scientist",KPMG,"Washington, DC 20006 (Dupont Circle area)+2 locations",,"At KPMG, any partner or employee must be fully vaccinated or test negative for COVID-19 in order to go to any KPMG office, client site or KPMG event."
1033,31,"Manager, Data Scientist",KPMG,"Washington, DC 20006 (Dupont Circle area)+2 locations",,"At KPMG, any partner or employee must be fully vaccinated or test negative for COVID-19 in order to go to any KPMG office, client site or KPMG event."
1034,32,Senior Data Scientist - Service Modernization,Deloitte,"Washington, DC",,"Implements new statistical or other mathematical methodologies as needed for specific models or analysis.From time immemorial, humans have been of service to…"
1035,33,207815WD SAP UX Architect Senior Associate (Evergreen) (Clos...,PRICE WATERHOUSE COOPERS,"Washington, DC",,Demonstrating proven ability using API designer and Open APIs to create omni channel mobile experience;Use a broad range of tools and techniques to extract…
1036,34,"Director, Data & Analytics Consultant, Supply Chain Analytic...",KPMG,"Washington, DC 20006 (Dupont Circle area)",,"At KPMG, any partner or employee must be fully vaccinated or test negative for COVID-19 in order to go to any KPMG office, client site or KPMG event."
1037,35,newSenior Web Developer,National Journal,"Hybrid remote in Washington, DC",,You've worked with relational databases directly - not just through an abstraction layer - and know what makes databases perform well or poorly.
1038,36,Forward-Deployed Data Engineer,Boston Consulting Group,"Washington, DC",,"Master’s Degree in Computer Science or relevant field.Experience working on AWS, Azure, or Google cloud infrastructure."
1039,37,Digital Business Automation Technical Specialist (Southeast),IBM,"Washington, DC 20001 (Swampoodle area)",,Experience with modern scripting languages.Working knowledge of directory services and permissions management.To think along with clients and sell.
1040,38,"Manager, Solution Architecture - Project Omnia",Deloitte,"Washington, DC",,"TOGAF or SEI - Software Architecture Certification etc.,.Experience working with SAFe or Agile development processes."
1041,39,AI - NLU Developer,Recruiting From Scratch,"Remote in Washington, DC 20057",,"The successful candidate will have experience in designing and building semantically driven applications, and will have experience working with two or more…"
1042,40,Associate UI Designer,Yext,"Washington, DC",,"Pursuing a BA/ BS degree or similar college level education in Design (e.g., interaction, graphic, visual communications, product, industrial), HCI, or a…"
1043,41,newArtificial Intelligence,TechSur Solutions,"Remote in Washington, DC 20001",,"Design, implement and evaluate relevant machine learning solutions in natural language understanding, summarization and natural language generation."
1044,42,"Client Success Manager, Enterprise",Yext,"Remote in Washington, DC",,"Superior client service and relationship skills.BA/BS degree or similar college level education.Blend of consulting, search, technological and/or display…"
1045,43,Account Supervisor - Advertising,VOX Global,"Washington, DC 20036 (Downtown area)",,"5+ years’ work experience in advertising, graphic design, public affairs or strategic communications consulting, and/or a related field."
1046,44,Lead Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated academic training or empirical experience on econometrics or statistics, including data preparation and model estimation."
1047,45,Advisor Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated empirical experience and/or academic training on econometrics or statistics, including data preparation and model estimation."
1048,46,"Full Stack Developer, CMS","US News & World Report ,L.P.","Remote in Washington, DC 20007+1 location",,The developers at U.S. News have a great deal of independence and a minimum of overhead.This position requires comfort working with front-end development and…
1049,47,Sr. Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated academic training or empirical experience on econometrics or statistics, including data preparation and model estimation."
1050,48,Software Developer (Advertising Technology),"US News & World Report ,L.P.","Remote in Washington, DC 20007",,"Developers typically see applications through from beginning to end, working directly with project owners to create, implement, upgrade, optimize, and test…"
1051,49,Business Development Manager (BDM),Sorcero,"Remote in Washington, DC",,"Sorcero builds AI powered solutions, combining the power of deep learning with the accuracy of ontologies to drive natural language understanding."
1052,50,Lead Data Science Engineer (Python - AWS),Fannie Mae,"Washington, DC",,"Master’s or other advanced degree in computer science, statistics or a related quantitative field.Focused experience in artificial intelligence (AI), including…"
1053,51,Software Engineer,Yext,"Washington, DC",,"We're looking for Software Engineers to help us continue building out our product and services.BA/BS in Computer Science, a related field, or a similar college…"
1054,52,"Senior Software Developer, Python","US News & World Report ,L.P.","Remote in Washington, DC 20007+1 location",,"The developers at U.S. News have a great deal of independence and a minimum of overhead.Such activities can include reviewing code, mentoring junior developers…"
1055,53,DevOps Engineer,Navteca,"Washington, DC 20546 (Capitol Hill area)",,Scripting Skills: DevOps Engineers must know how to use scripting languages such bash or python.Navteca's core focus is creating practical applications based…
1056,54,Machine Learning Process Engineer,Praescient Analytics,"Washington, DC",,"Rates of pay or other forms of compensation;Hiring, placement, promotion, transfer, or demotion of all job classifications;$5K annual training allowance."
1057,55,newSenior Data Scientist - Fair Lending Oversight,Fannie Mae,"Washington, DC",,"Master’s or other advanced degree in economics, finance, statistics or a related quantitative field.Focused experience in artificial intelligence (AI),…"
1058,56,Senior Forward Deployed Data Scientist (Clearance Required),primer.ai,"Remote in Washington, DC",,It is capable of answering natural language questions and generating the first draft of natural language analytical reports in seconds.
1059,57,Enterprise Account Executive – US Public Sector (Air Force/D...,primer.ai,"Remote in Washington, DC",,It is capable of answering natural language questions and generating the first draft of natural language analytical reports in seconds.
1060,58,"newDirector, Enterprise Sales",Yext,"Washington, DC",,"BA/BS degree or similar college level education; in lieu of degree, relevant skills or equivalent experience.Develop and manage strong relationships within our…"
1061,59,Lead Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated academic training or empirical experience on econometrics or statistics, including data preparation and model estimation."
1062,60,Advisor Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated empirical experience and/or academic training on econometrics or statistics, including data preparation and model estimation."
1063,61,"Full Stack Developer, CMS","US News & World Report ,L.P.","Remote in Washington, DC 20007+1 location",,The developers at U.S. News have a great deal of independence and a minimum of overhead.This position requires comfort working with front-end development and…
1064,62,Sr. Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated academic training or empirical experience on econometrics or statistics, including data preparation and model estimation."
1065,63,Software Developer (Advertising Technology),"US News & World Report ,L.P.","Remote in Washington, DC 20007",,"Developers typically see applications through from beginning to end, working directly with project owners to create, implement, upgrade, optimize, and test…"
1066,64,Business Development Manager (BDM),Sorcero,"Remote in Washington, DC",,"Sorcero builds AI powered solutions, combining the power of deep learning with the accuracy of ontologies to drive natural language understanding."
1067,65,Lead Data Science Engineer (Python - AWS),Fannie Mae,"Washington, DC",,"Master’s or other advanced degree in computer science, statistics or a related quantitative field.Focused experience in artificial intelligence (AI), including…"
1068,66,Software Engineer,Yext,"Washington, DC",,"We're looking for Software Engineers to help us continue building out our product and services.BA/BS in Computer Science, a related field, or a similar college…"
1069,67,"Senior Software Developer, Python","US News & World Report ,L.P.","Remote in Washington, DC 20007+1 location",,"The developers at U.S. News have a great deal of independence and a minimum of overhead.Such activities can include reviewing code, mentoring junior developers…"
1070,68,DevOps Engineer,Navteca,"Washington, DC 20546 (Capitol Hill area)",,Scripting Skills: DevOps Engineers must know how to use scripting languages such bash or python.Navteca's core focus is creating practical applications based…
1071,69,Machine Learning Process Engineer,Praescient Analytics,"Washington, DC",,"Rates of pay or other forms of compensation;Hiring, placement, promotion, transfer, or demotion of all job classifications;$5K annual training allowance."
1072,70,newSenior Data Scientist - Fair Lending Oversight,Fannie Mae,"Washington, DC",,"Master’s or other advanced degree in economics, finance, statistics or a related quantitative field.Focused experience in artificial intelligence (AI),…"
1073,71,Senior Forward Deployed Data Scientist (Clearance Required),primer.ai,"Remote in Washington, DC",,It is capable of answering natural language questions and generating the first draft of natural language analytical reports in seconds.
1074,72,Enterprise Account Executive – US Public Sector (Air Force/D...,primer.ai,"Remote in Washington, DC",,It is capable of answering natural language questions and generating the first draft of natural language analytical reports in seconds.
1075,73,"newDirector, Enterprise Sales",Yext,"Washington, DC",,"BA/BS degree or similar college level education; in lieu of degree, relevant skills or equivalent experience.Develop and manage strong relationships within our…"
1076,74,Lead Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated academic training or empirical experience on econometrics or statistics, including data preparation and model estimation."
1077,75,Advisor Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated empirical experience and/or academic training on econometrics or statistics, including data preparation and model estimation."
1078,76,"Full Stack Developer, CMS","US News & World Report ,L.P.","Remote in Washington, DC 20007+1 location",,The developers at U.S. News have a great deal of independence and a minimum of overhead.This position requires comfort working with front-end development and…
