,Unnamed: 0,title,company,location,salary,summary
1219,27,newSr Content Designer [REMOTE],Braintrust,"Remote in San Francisco, CA",,"We're looking for a motivated and experienced content designer to help us envision and deliver delightful customer experiences across our portfolio, including…"
1220,28,UX Designer,Federal Reserve Bank of San Francisco,"Hybrid remote in San Francisco, CA 94105+1 location",,"Typically requires 3+ years prototyping experience and demonstrated proficiency with designer tools such as Figma, Sketch, and/or Adobe Creative Suite."
1221,29,Product Designer,JetInsight,"San Mateo, CA",,"You will help disrupt a traditionally manual, complex industry by putting our customers first and making our user experience as simple and intuitive as possible…"
1222,30,"Health Research Designer, Fitbit",Fitbit,"San Francisco, CA 94105 (Financial District/South Beach area)",,"Bachelor's degree in Design (including graphic design and communication design), Human-Computer Interaction (HCI), Computer Science (CS) or a related field, or…"
1223,31,Lead Product Designer,"Zoom Video Communications, Inc.","Remote in San Francisco Bay Area, CA",,"Help mentor and inspire other designers.You will be responsible for illustrating how details fit into a bigger picture for the users, product, platform, and…"
1224,32,"UX Designer, Design Systems",Gap Inc.,"San Francisco, CA 94105 (Financial District area)+1 location",,"The team translates brand style guides and UX-defined components to re-usable assets in the form of Figma libraries, facilitates the creation of components in…"
1225,33,newProduct Designer,Meta,"San Francisco, CA 94105 (Financial District/South Beach area)+19 locations",,Give and solicit feedback from other designers in order to continually raise our bar for quality.We utilize a full range of product design skills to contribute…
1226,34,UX Designer,Ascensus,"San Francisco, CA 94102 (Downtown area)",,Design the user experience for web and mobile solutions that help millions of people achieve their financial goals.
1227,35,"Web UX/UI Designer, Growth",Hubilo Technologies,"San Francisco, CA",,"This designer will assist in the visual, UX/UI, and brand application across our digital owned media, ensuring continuity across multiple platforms and customer…"
1228,36,"Sr Product Designer, In-Service Creative",Hulu,"San Francisco, CA 94105 (Financial District area)",,"As part of the Product Design group, you’ll always look to balance the essence of the brand story and maintain the integrity of the product user interface; to…"
1229,37,UX Designer,Viz.ai,"Remote in San Francisco, CA",,"Viz.ai, located in San Francisco, Tel Aviv, Portugal and Amsterdam pioneered the use of AI algorithms and machine learning to increase the speed of diagnosis…"
1230,38,Product Designer,"PitchBook Data, Inc.","San Francisco, CA 94105 (Financial District area)",,"As a Product Designer at PitchBook, you will be a true advocate for our users in the creation of powerful data and analysis tools to support complex workflows."
1231,39,newSenior UX Product Designer,Change Healthcare,"Remote in Emeryville, CA",,"Recognize patterns and evolve design systems by understanding user, designer, and developer needs and solving those problems with reusable components and…"
1232,40,UI/UX Designer,GSN Games,"San Francisco, CA 94104 (Financial District area)",,"Design wireframes, flow charts and prototypes to illustrate general layout, functionality and product flow.Implement UI and Unity prefabs."
1233,41,Product Designer,Mode,"Remote in San Francisco, CA",,"You're excited about the prospect of working with other designers, product managers and engineers.Collaborate across a small product team to drive solutions…"
1234,42,"Lead Product Designer, D+ Growth",Disney Streaming,"San Francisco, CA+2 locations",,"You have 1+ years of experience leading other designers either as a project lead or people manager.Lead product design for the Disney+ Growth vertical,…"
1235,43,UX/Product Designer,GoodRx,"San Francisco, CA",,"Collaborate effectively with other designers, content strategists, sales, and marketers.The ideal candidate possesses a strong foundation in visual design and…"
1236,44,newProduct / UX Designer [REMOTE],Braintrust,"Remote in San Francisco, CA+4 locations",,"As the first decentralized talent network, our revolutionary Web3 model ensures the community that relies on Braintrust to find work are the same people who own…"
1237,45,Product Designer,JetInsight,"San Mateo, CA",,We’re looking for the first designer to join our growing product team.JetInsight's best-in-class quoting and fleet management software helps aircraft charter…
1238,46,Product Designer,Sisu Data,"San Francisco Bay Area, CA",,"Experience teaming up with engineers and designers to build and ship products.We’re looking for a thoughtful, data-savvy, and product-focused designer to join…"
1239,47,newProduct Designer - Opportunity for Working Remotely San Fran...,VMware,"Remote in San Francisco, CA",,"Collaborate and engage with other designers, strategists, architects, researchers as needed.Support colleague product designers, design strategists, architects…"
1240,48,Content Designer,Meta,"San Francisco, CA 94105 (Financial District/South Beach area)+5 locations",,"Content designers at Meta craft simple, straightforward and human experiences by leveraging our expertise in user experience design, design thinking, product…"
1241,49,newProduct Designer,Meta,"San Francisco, CA 94105 (Financial District/South Beach area)+19 locations",,Give and solicit feedback from other designers in order to continually raise our bar for quality.Design at Meta is pioneering technologies to bring people…
1242,50,Product Designer – General,Visa,"San Francisco, CA+3 locations",,"Visa is a world leader in digital payments, facilitating more than 215 billion payments transactions between consumers, merchants, financial institutions and…"
1243,51,Lead UX Designer - DataGraph,Salesforce,"San Francisco, CA 94105 (Financial District/South Beach area)+1 location",,"We want great designers, not subject matter experts.You’ll have the opportunity to own your product area and drive your process, and build relationships with a…"
1244,52,newLightstep - Staff Product Designer,ServiceNow,"Remote in San Francisco, CA 94111+1 location",,"At ServiceNow, our technology makes the world work for everyone, and our people make it possible.We move fast because the world can’t wait, and we innovate in…"
1245,53,"newTraining Design Specialist, SF Ethics Commission - Ethics@Wo...",City and County of San Francisco,"Temporarily Remote in San Francisco, CA 94102",,"Training Design Specialist, SF Ethics Commission - Ethics@Work Program.The position will be appointed by the Executive Director to serve as at-will employee…"
1246,54,Graphic Designer,Social Concepts,"Redwood, CA",,"Create art for banners, emails, landing pages, websites, mobile devices, social media, presentations, and other related design assets."
1247,55,UI/UX Designer,3D Systems,"Hybrid remote in Berkeley, CA 94710",,"Be Comfortable working with large, distributed teams - A high level of collaboration will be required for this work, with other designers, SW developers,…"
1248,56,Digital Designer,Bobbie,"Remote in San Francisco, CA 94110",,"You'll work collaboratively with other UX leads, brand designers, product, engineering, and marketing teams.Work closely with other designers, and engage with…"
1249,57,newInteraction Designer,Punchcut,"San Francisco, CA 94108 (Financial District/South Beach area)+1 location",,"Punchcut is looking for an Interaction Designer to remotely join our team on a full time or contract basis.Systematic. You think in systems, not silos."
1250,58,Lead Product Designer,"Zoom Video Communications, Inc.","Remote in San Francisco Bay Area, CA",,"Help mentor and inspire other designers.You will be responsible for illustrating how details fit into a bigger picture for the users, product, platform, and…"
1251,59,"Product Designer, UX/UI",Video.io,"Remote in San Francisco, CA",,3+ years experience as an UX/UI designer.Video.io is looking for passionate product designer to join us and help contribute to all our products.
1252,60,UI/UX Designer,3D Systems,"Hybrid remote in Berkeley, CA 94710",,"Be Comfortable working with large, distributed teams - A high level of collaboration will be required for this work, with other designers, SW developers,…"
1253,61,Lead Designer / Creative,KNI,"San Francisco, CA (Bernal Heights area)",,Our digital Agency is looking for a seasoned Designer with a lot of experience working for Digital Marketing Clients.
1254,62,"newStaff Product Designer, Mobile (Remote)",Wonolo,"Remote in San Francisco, CA",,"You’re actively involved in shaping the team by participating in recruiting, interviewing, and mentoring junior designers.Cell phone reimbursement and laptop."
1255,63,Content Designer,Meta,"San Francisco, CA 94105 (Financial District/South Beach area)+3 locations",,"You’ll be expected to design and deliver product flows, new features, in-product messaging, content frameworks, navigation, product naming and more for all…"
1256,64,newSenior Visual Designer (REMOTE),frog,"Remote in San Francisco, CA 94111",,Visual designers balance spirit and rationality; brand and product; functional clarity and emotional impact.5+ years of professional visual design experience …
1257,65,"Senior Visual Designer, Fitbit Device Software",Google,"San Francisco, CA",,"As a Senior Visual Designer on the Fitbit Device Software team, you will work with a team of visual, motion, and interaction designers across the US, Europe,…"
1258,66,newPrincipal Product Designer,Slack,"San Francisco, CA+1 location",,"Interview new product designers and actively advise on our design hiring process.Solicit feedback from your peers, including other product designers and…"
1259,67,UI Designer,Cover Genius,"San Francisco, CA",,"As a UI Designer you will be responsible for collaborating with a number of people across product, marketing, customer and development teams."
1260,68,"Sr Product Designer, Art19",Amazon.com Services LLC,"San Francisco, CA+3 locations",,"Desire to mentor junior designers.5 + years experience as a service designer, user experience designer, or similar role for web and mobile applications."
1261,69,Senior UI/UX Designer,NextEra Energy,"San Francisco, CA",,Work closely with customers and other NextEra Energy teams to develop smart and creative software solutions to the problems our customers face and ensure…
1262,70,Principal Product Designer - AI Toolchain,Microsoft,"Berkeley, CA 94704 (Downtown Berkeley area)",,"Partner with product management, software engineers and other designers to deliver thoughtful design solutions.Prior entrepreneurial experience is a plus."
1263,71,newSenior Product Designer - Opportunity for Working Remotely S...,VMware,"Remote in San Francisco, CA+4 locations",,"As part of a highly collaborative group of creative problem solvers with a passion for innovation, you will build intuitive, and meaningful products in the…"
1264,72,newPrincipal Product Designer - Slack,Salesforce,"San Francisco, CA 94105 (Financial District/South Beach area)+2 locations",,"Interview new product designers and actively advise on our design hiring process.Solicit feedback from your peers, including other product designers and…"
1265,73,newCommunication Designer [Remote],Braintrust,"Remote in San Francisco, CA",,"Collaborate with cross-functional designers, leaders, and operations team members to ensure coherence of messaging and visual design."
1266,74,"Visual Designer - Honeycode, Honeycode","Amazon Web Services, Inc.","San Francisco, CA",,"4+ years of professional experience as a UX designer or interaction designer, visual designer, creative director, art director, or similar role."
1267,75,"Senior Product Designer, Communities",Discord,"Hybrid remote in San Francisco, CA 94107+1 location",,"As a product designer focused on communities, you'll be involved with the full product development process from end-to-end, from brainstorming to launch."
1268,76,Senior UI/UX Designer,NextEra Energy,"San Francisco, CA",,Work closely with customers and other NextEra Energy teams to develop smart and creative software solutions to the problems our customers face and ensure…
1269,77,Product Designer (UI/UX),Tomo Credit,"San Francisco, CA",,"As an Interaction Designer, you’ll rely on user-centered design methods to craft industry-leading user experiences—from concept to execution."
1270,78,"Product Designer, Intelligence and Defense",C3 AI,"Redwood City, CA+5 locations",,"We are looking for experienced Product Designers with exemplary research, visual, and service design skills to help drive our digital transformation mission in…"
1271,79,Staff / Senior UX Designer,Salesforce,"San Francisco, CA 94105 (Financial District/South Beach area)",,Behind each product is a team of talented UX designers and engineers dedicated to creating integrated experiences that support strong relationships for users…
1272,80,"UX Engineer, Design",Google,"San Francisco, CA+2 locations",,"Advise, collaborate with, and synthesize feedback from UX designers and researchers.Bachelor's degree in Computer Science or equivalent practical experience."
1273,81,"Lead Product Designer, D+ Growth",Disney Streaming,"San Francisco, CA+2 locations",,"You have 1+ years of experience leading other designers either as a project lead or people manager.Lead product design for the Disney+ Growth vertical,…"
1274,82,newSenior Product Designer,Upwork,"Remote in San Francisco, CA+1 location",,3+ years experience in industry experience as a UX designer dedicated to the complete UX design and development lifecycle of several successfully launched…
1275,83,Product Designer,Everlaw,"Hybrid remote in Oakland, CA 94612",,"Create new functionality and enhance existing experiences for the platform by collaborating with designers, engineers, and product team members."
1276,84,Senior UX Designer,Deloitte,"Foster City, CA",,"6+ years of design experience in a consulting or in-house environment.A strong portfolio that demonstrates your experience, storytelling, and design…"
1277,85,Full Time Webflow Designer/Developer,Mighty Buildings,"Oakland, CA 94621 (Coliseum Industrial area)",,We are looking for a Full Time Web Designer who can help improve and maintain a new B2B focused website we are launching in April.
1278,86,UX Designer,Designit,"San Francisco, CA+2 locations",,Lead and grow a team of UI/UX designers.Identify key ideas to drive projects and how to implement them in multiple channels.
1279,87,Sr. UX Designer,Triangle UXPA,"Remote in Piedmont, CA",,You truly believe that building desirable experiences starts with deep understanding of the users and their needs.
1280,88,Product Designer,Shipt,"San Francisco, CA",,"Our midsized team ensures your work will have immediate, highly visible impact on our products, our users, and our team."
1281,89,Senior UX Designer,Coupa Software,"Remote in San Mateo, CA",,We are fully committed to transforming business travel and expenses for the enterprise - bringing a consumer grade experience to the business traveler and…
1282,90,newLead UX designer [Remote],Braintrust,"Remote in San Francisco, CA+1 location",,"As the first decentralized talent network, our revolutionary Web3 model ensures the community that relies on Braintrust to find work are the same people who own…"
1283,91,Senior Visual Designer (UI),Level Studios,"San Francisco, CA 94104 (Financial District/South Beach area)",,"Primary visual designer, working on the UI/visual execution of team projects.We’re looking for someone to add great visual design to a variety of interactive…"
1284,92,"Visual Designer, Commercial",Hinge Health,"San Francisco, CA+1 location",,"Hinge Health reduces MSK pain, surgeries, and opioid use by pairing advanced wearable sensors and computer vision technology with a comprehensive clinical care…"
1285,93,Product Designer,Shipt,"San Francisco, CA",,"Our midsized team ensures your work will have immediate, highly visible impact on our products, our users, and our team."
1286,94,Senior Designer,NOISE 13,"San Francisco, CA 94103 (Mission Bay area)",,"A super creative, detail oriented, dog-loving designer with 5+ years design agency experience who is looking to collaborate with a small team and stretch your…"
1287,95,UX/UI Designer - Deloitte’s Green Dot Agency,Deloitte,"Foster City, CA",,A designer's eye: Must be able to translate complex concepts and interactions into visually coherent wireframes.
1288,96,Senior UX Researcher – Inclusive Design - Reimagine Tomorrow,Disney Streaming,"San Francisco, CA",,"As a user advocate, you will play a critical role in guiding and influencing the short and long-term product strategy through the lens of product inclusion."
1289,97,Senior Product Designer - Digital Planning,Levi Strauss & Co.,"Remote in San Francisco, CA",,"You’ll work closely with your users, product managers, engineers, and other designers to understand problem spaces and design innovative experiences that…"
1290,98,Product Designer - Visual Design,Cash App,"San Francisco, CA 94103 (South of Market area)",,"Give and solicit feedback from other designers in order to continually raise our bar for quality.They will obsess over the end to end customer experience,…"
1291,99,"Visual Designer, Sustainability",Accenture,"San Francisco, CA",,"As Visual designer, Sustainability, you will be a key driver of visual design craft for concepts, strategies, brands, and presentations."
1292,100,"newTraining Design Specialist, SF Ethics Commission - Ethics@Wo...",City and County of San Francisco,"Temporarily Remote in San Francisco, CA 94102",,"Training Design Specialist, SF Ethics Commission - Ethics@Work Program.The position will be appointed by the Executive Director to serve as at-will employee…"
1293,101,Visual/UI Designer,BloomSky,"Burlingame, CA 94010",,"Fluent with Adobe products, Indesign, mockup software, and other designer tools.The UI/Graphic Designer can have a background in Mobile, Marketing, or Web…"
1294,102,Staff / Senior UX Designer,Salesforce,"San Francisco, CA 94105 (Financial District/South Beach area)",,Behind each product is a team of talented UX designers and engineers dedicated to creating integrated experiences that support strong relationships for users…
1295,103,"Sr Product Designer, In-Service Creative",Disney Streaming,"San Francisco, CA+2 locations",,Minimum of 5 years of experience in a Senior creative role providing art and design direction to designers and vendors.Defining and evolving design systems.
1296,104,Product Designer,Commonstock,"Remote in San Francisco, CA",,"A strong interest in investing, personal finance, corporate strategy or anything else related to private or public investing."
1297,105,Product Designer [remote],Fivestars,"Remote in San Francisco, CA",,"You are a product designer that has relevant UX design education or experience, seeking challenging projects spanning across web, desktop, and mobile…"
1298,106,"Sr Experience Designer, Adobe Stock",Adobe,"San Francisco, CA",,"We’re a global team of designers, researchers, prototypers, content strategists, program managers, and more who work across Adobe’s three product lines:…"
1299,107,newSenior UX Writer/Content Designer [REMOTE],Braintrust,"Remote in San Francisco, CA",,"Braintrust is the only network that gives in-demand talent all the freedom of freelance with all the benefits, community and stability of a full-time role."
1300,108,"newSr. Designer, Payments",eBay Inc.,"San Francisco, CA",,We are looking for a senior product designer to join our Payments design team and help craft the future of this critical and foundational eCommerce experience.
1301,109,Senior Product Designer - Subscriptions,Udemy,"Remote in San Francisco, CA 94107",,"As senior designer for Udemy's subscriber experience, you will help lead the strategy and evolution of our subscription product lines."
1302,110,Product UX Designer,Brave Software Inc.,"San Francisco, CA (Financial District/South Beach area)",,"Brave is looking for an experienced Product/UX Designer to help us craft amazing product experiences for Brave Search, Brave Rewards, as well as a variety of…"
1303,111,"ILMxLAB UI/UX Designer San Francisco, CA",Industrial Light & Magic,"San Francisco, CA",,"A creative, multi-disciplined person who can work with artists, programmers, designers and engineers to both improve workflow and implement new features."
1304,112,"Sr. Visual UX Designer, Alexa Shopping, Alexa Shopping",Amazon.com Services LLC,"San Francisco, CA",,"8+ years of professional experience as a UX designer or interaction designer.4+ years of experience as a visual UI designer, interaction designer or similar…"
1305,113,Product Designer,Go2Andaman,"San Francisco, CA",,* We love to hire designers who can code so there's less communication and hand-off cost with engineers.We're on a mission to make it possible for every person…
1306,114,newSenior Product Designer,Upwork,"Remote in San Francisco, CA+1 location",,3+ years experience in industry experience as a UX designer dedicated to the complete UX design and development lifecycle of several successfully launched…
1307,115,Product Designer,Forward,"San Francisco, CA+1 location",,"We’re looking for designers to define this new world.As a designer at Forward, you have a unique opportunity to redesign healthcare from the ground up."
1308,116,Principal UX Designer,Oracle,"Redwood City, CA 94065 (Marine area)+1 location",,"Responsible for creating, evaluating and modifying prototypes to support evolving hardware and software application development."
1309,117,"Product Designer, UX/UI",Video.io,"Remote in San Francisco, CA",,3+ years experience as an UX/UI designer.Video.io is looking for passionate product designer to join us and help contribute to all our products.
1310,118,Product Designer,Dictionary.com,"Oakland, CA 94607 (Acorn-Acorn Industrial area)",,"3 years of experience collaborating with multiple disciplines, such as product, engineering and data analysis.As with everything in life, things change."
1311,119,Mobile Product Designer,Brave,"Remote in San Francisco, CA",,"Collaborate with a team of product managers, designers, and developers.Brave is on a mission to protect the human right to privacy online."
1312,120,Visual Designer - Contract,Punchcut,"San Francisco, CA 94108 (Financial District/South Beach area)",,You should have a strong understanding of user-centered design and be comfortable working independently and in collaboration with other designers.
1313,121,Web/UI Designer,ChargePoint,"San Francisco Bay Area, CA",,5 years’ experience as a web designer.Work closely with graphic designers and writers to develop and publish content.Familiarity with HTML and CSS.
1314,122,"ILMxLAB UI/UX Designer San Francisco, CA",Industrial Light & Magic,"San Francisco, CA",,"A creative, multi-disciplined person who can work with artists, programmers, designers and engineers to both improve workflow and implement new features."
1315,123,"Sr. Visual UX Designer, Alexa Shopping, Alexa Shopping",Amazon.com Services LLC,"San Francisco, CA",,"8+ years of professional experience as a UX designer or interaction designer.4+ years of experience as a visual UI designer, interaction designer or similar…"
1316,124,Product Designer,Go2Andaman,"San Francisco, CA",,"* We love to hire designers who can code so there's less communication and hand-off cost with engineers.Design product concepts that balance vision, craft,…"
1317,125,newSenior Product Designer,Upwork,"Remote in San Francisco, CA+1 location",,3+ years experience in industry experience as a UX designer dedicated to the complete UX design and development lifecycle of several successfully launched…
1318,126,Product Designer,Forward,"San Francisco, CA+1 location",,"Contribute to a supportive design culture with Forward’s design team, including collaborating with other designers and participating in design critiques and…"
1319,127,Principal UX Designer,Oracle,"Redwood City, CA 94065 (Marine area)+1 location",,"Responsible for creating, evaluating and modifying prototypes to support evolving hardware and software application development."
1320,128,"Product Designer, UX/UI",Video.io,"Remote in San Francisco, CA",,3+ years experience as an UX/UI designer.Brainstorm and illustrate design ideas of user interface elements.Conduct usability testing and research.
1321,129,Product Designer,Dictionary.com,"Oakland, CA 94607 (Acorn-Acorn Industrial area)",,"3 years of experience collaborating with multiple disciplines, such as product, engineering and data analysis."
1322,130,Mobile Product Designer,Brave,"Remote in San Francisco, CA",,"Collaborate with a team of product managers, designers, and developers.As a Mobile Product Designer (Mobile UX Designer) at Brave, you will be responsible for…"
1323,131,UX DESIGNER,Cella,"Redwood City, CA",,"Organizes information by translating user behavior into media structure and elements; crafting interactive experiences; producing workflow diagrams, user…"
1324,132,Technical Experience Designer (Apex Legends),Electronic Arts,"Redwood City, CA 94065 (Dolphin area)",,Day to Day - Our experience designers’ tasks include developing new menus and flows in our scripting language based on wireframe prototypes that have been…
1325,133,Senior Product Designer-Strong UI,First Republic Bank,"San Francisco, CA 94111 (Financial District/South Beach area)",,"Mentor and grow the skills of junior designers.This role will be responsible for setting a high standard in visual design and user centered design, and…"
1326,134,"UX Engineer, Design",Google,"San Francisco, CA+2 locations",,"Advise, collaborate with, and synthesize feedback from UX designers and researchers.Bachelor's degree in Computer Science or equivalent practical experience."
1327,135,Visual Brand Designer,Gong,"San Francisco Bay Area, CA",,"Mentor a small team of designers.Gong is looking for a passionate Visual Designer to join our creative marketing team, someone with a clean design aesthetic,…"
1328,136,Product Designer (UI/UX),Tomo Credit,"San Francisco, CA",,"As an Interaction Designer, you’ll rely on user-centered design methods to craft industry-leading user experiences—from concept to execution."
1329,137,Principal Product Designer,Eko Health,"San Francisco Bay Area, CA",,"Hire, manage, and develop internal designers and creative leaders.Strong background in mentorship and management of designers and external vendors and agencies…"
1330,138,Senior Product Designer,UnitedMasters,"Remote in San Francisco, CA",,A deep understanding of Apple's Human Interface Guidelines and previous experience in mobile app design is a must.Champion visual and interactive design.
1331,139,"newSenior Product Designer, Hardware",Sofar Ocean,"San Francisco, CA 94105 (Financial District/South Beach area)",,"Have at least 4-6 years experience designing data sensing products.Know how to uncover user/customer needs, pain points and workflows."
1332,140,UX Designer,"Prepaid Expense Card Solutions, Inc.","San Francisco, CA",,"To make them more efficient, more nimble, more competitive.As a key member of the Product team, you will be responsible for defining the user experience for…"
1333,141,Senior Product Designer,Tilda Research,"San Francisco, CA",,"We focus on data integration, site-wide automation, and real-time operational metrics to enable faster bench-to-market solutions for our research partners."
1334,142,"Senior Product Designer, Discovery & Onboarding",Unity Technologies,"San Francisco, CA 94107 (South of Market area)",,"Creators, ranging from game developers to artists, architects, automotive designers, filmmakers, and others, use Unity to make their imaginations come to life."
1335,143,"Senior Visual Designer, Digital - Email & Promos","Amyris, Inc.","Remote in Emeryville, CA 94608",,"Manage multiple projects and remain flexible through multiple revisions while keeping keen attention to detail, you will lead graphic designers and help flesh…"
1336,144,Product Designer,Therma,"Remote in San Francisco, CA 94104",,"Partnering with leadership and fellow designers to tackle new ideas.Work with design, product management, and engineering to generate ideas and turn them into…"
1337,145,"Senior Product Designer, Knowledge Lifecycle","Guru Technologies, Inc.","Remote in San Francisco, CA",,Design for and evolve end-to-end features that allow organizations to grow and maintain a healthy knowledge base.Find genuine joy in solving complex problems.
1338,146,UX Designer,Designit,"San Francisco, CA+2 locations",,Lead and grow a team of UI/UX designers.Identify key ideas to drive projects and how to implement them in multiple channels.
1339,147,Senior Product Designer,Brightidea,"San Francisco, CA",,"The Product Team is a central part of the Brightidea organization, responsible for expressing the vision of the company through the product."
1340,148,Senior Product Designer,GoodRx,"San Francisco, CA",,"You will partner with Engineering and Product, mentor other designers and lead efforts across all aspects of design."
1341,149,newLead Product Designer,SAP,"San Francisco, CA 94107 (Financial District/South Beach area)",,"Your responsibilities cover the entire design process from validating new ideas, conducting user research, creating wireframes, user journeys and prototypes,…"
1342,0,"newUX Designer, Amazon Payment Products",Amazon.com Services LLC,"Arlington, VA+15 locations",,"You are a designer with 7+ years of experience working on real products that people use every day.Work closely with product owners, software developers,…"
1343,1,UX Designer,SM&A,"Washington, DC",,"If you were standing in front of a building that was on fire, would you rush in to save lives? When making a tough call, does your gut win over your head and…"
1344,2,UI Designer (Remote),Practivest,"Remote in Washington, DC",,"A good sense of how to make things look good.Identify customer issues, develop a plan, and create a vision."
1345,3,Product Designer,Mode,"Remote in Washington, DC",,"You're excited about the prospect of working with other designers, product managers and engineers.Collaborate across a small product team to drive solutions…"
1346,4,newSenior UX Product Designer,Change Healthcare,"Remote in Washington, DC",,"Recognize patterns and evolve design systems by understanding user, designer, and developer needs and solving those problems with reusable components and…"
1347,5,newUX Product Designer,Pearson,"Washington, DC 20080 (Downtown area)",,We’re looking for a mid-level UX Product Designer to support the design and development of a digital testing experience that directly supports learners.
1348,6,UX Designer,Excella,"Remote in Arlington, VA 22201",,"User Experience (UX) Designers at Excella work with stakeholders, developers, and designers to understand the big problems and collaborate on effective…"
1349,7,UX Designer,Deloitte,"Washington, DC+25 locations",,"UX designer for Army Enterprise system.Will join an existing team of senior UX designers.Responsibilities include user research, feature design, wireframing,…"
1350,8,newJunior User Experience Designer,National Student Clearinghouse,"Remote in Herndon, VA 20171",,"In this exciting role as Specialist, User Experience (UX) Design, you will work beside Senior User Experience Specialists in a hands-on role that works with…"
1351,9,UX Designer / Researcher,Agile Six Applications,"Remote in Washington, DC",,"Collaborating with your content designers to ensure the Drupal content model supports the Veteran-facing design.Medical, dental, and vision insurance."
1352,10,UX Designer - Journeyman,Acuity INC,"Crystal City, VA 22202 (Aurora Highlands area)",,Implement and/or oversee implementation of the UI as part of an integrated development team.Drive evolution of application design standards and style guides.
1353,11,Senior UX/UI Designer,Interactive Strategies,"Washington, DC",,*Creative. *You come with imagination and fresh ideas; you create works of art that inspire and engage.*Well-spoken. *You can eloquently present your designs…
1354,12,newSenior UX Product Designer,Pearson,"Washington, DC 20080 (Downtown area)",,"We’re looking for an experienced Product Designer with a strong UX background.You'll partner closely with content, product, and the wider design team and will…"
1355,13,Junior Designer,MODEL B,"Remote in Washington, DC 20001",,You will have the opportunity to learn and develop a unique variety of skills from layout and interactive web experiences to advertising strategy and campaign…
1356,14,UX/CX Designer,Accenture,"Arlington, VA+1 location",,"Present research findings and design concepts to designers and product partners.You might be improving an existing feature, designing something totally brand…"
1357,15,UX Designer,Aquicore,"Washington, DC",,Rapidly prototype and communicate concepts and ideas through wireframes and prototypes.Learn and adapt client personas to develop a user-friendly interface.
1358,16,newRemote Senior UX Designer,Piper Companies,"Remote in McLean, VA 22102",,"As Senior User Experience Designer, you’re a information architect, interaction designer, usability researcher, and visual designer."
1359,17,User Experience Designer (UI/UX),Planet Technologies,"Washington, DC",,"As the UX Designer for Planet Technologies, you will be responsible for the design, critical thinking, and planning around a user’s experience using our best-in…"
1360,18,UX Designer,Innovative Defense Technologies (IDT),"Arlington, VA 22203 (Bluemont area)",,"The designer will take customer use cases, requirements, and feedback into shaping the overall vision of the product ecosystem.BA/BS in a relevant field."
1361,19,Lead UX Designer - DataGraph,Salesforce,"Washington, DC",,"You’ll have the opportunity to own your product area and drive your process, and build relationships with a passionate product team, while on a collaborative,…"
1362,20,newMultimedia Designer III,Navy Federal Credit Union,"Vienna, VA 22180",,Collaborate with a team of experienced developers and instructional designers to implement innovative and creative learning multimedia solutions.
1363,21,Product Designer (Remote),Xplor,"Remote in Washington, DC",,You’ll create elegant and intuitive design solutions that enable boutique studios to connect their clients with amazing fitness experiences.
1364,22,Product UX Designer,CaseGuard,"Arlington, VA",,"Ownership of the design process; from research, through conceptual design, UX design, testing, and prototyping.2+ years of visual design experience."
1365,23,Senior UX Designer - Enterprise Platforms - All FINRA Locati...,Finra,"Rockville, MD 20850",,Acts as the primary designer for complex products and/or programs.The Senior UX Designer works under minimal supervision of senior development or design staff…
1366,24,newSenior Product Designer - Opportunity for Working Remotely W...,VMware,"Remote in Washington, DC+3 locations",,"As part of a highly collaborative group of creative problem solvers with a passion for innovation, you will build intuitive, and meaningful products in the…"
1367,25,UX Designer,Leidos,"Bethesda, MD 20889",,The Government Health and Safety Solutions Operation is seeking a UX Designer to support our Federal Healthcare customer.5 years of related experience.
1368,26,USER EXPERIENCE DESIGNER,Cella,"Remote in Vienna, VA",,"The designer will utilize Adobe Studio and full Adobe Creative Suite.Our client is seeking a talented UX Designer for a temp to hire full-time, fully remote…"
1369,27,User Experience Designer (UI/UX),"USfalcon, Inc.","Washington, DC",,"Utilize a user-centric approach to developing solutions that are simple, effective, and bring delight to our customers.Required Clearance: Active Top Secret."
1370,28,UI/UX Designer,Steampunk,"McLean, VA 22102",,"Experience working in multi-disciplinary groups including UX and UI designers, technologists, and engineers.Facilitate discovery and innovation workshops for a…"
1371,29,User Experience Designer I,Navy Federal Credit Union,"Temporarily Remote in Vienna, VA 22180",,"Work with business partners and market researchers, designers, and program managers to solve complex UX design problems and deliver results."
1372,30,UI Designer,Bethesda.net,"Rockville, MD",,Experience working on a team of designers.They have worked with a team of designers and product leads.They will work with UX designers to build prototypes for…
1373,31,"Conversation Designer, Assistant",Facebook App,"Washington, DC",,Give and solicit feedback from other designers in order to continually raise our bar for quality.You will be expected to utilize your full range of…
1374,32,UX DESIGNER,Wyth.me,"Arlington, VA",,We are seeking a qualified UX Designer to assist in building and continued maintenance of our mobile- and web-based interfaces.2+ years of web development.
1375,33,UX Designer,ManTech International Corporation,"Washington, DC",,"A minimum of (8) years of experience as a Business Analyst with UX designer, information architect, interaction designer, or similar role working on large-scale…"
1376,34,"Sr. UX Designer, AWS Supply Chain",Amazon.com Services LLC,"Arlington, VA",,"6+ years experience as a user experience designer, interaction designer, visual designer, information architect, or similar UX-related role creating digital…"
1377,35,UX/UI Designer,The Rock Creek Group,"Washington, DC 20036 (Downtown area)",,At least 3 years experience as an interaction or UX designer.Communicate with users and stakeholders of various applications.AWS or Google Cloud experience.
