,Unnamed: 0,title,company,location,salary,summary
1059,9,Technical Artist - Rigging,Ubisoft,"San Francisco, CA 94107 (Financial District/South Beach area)+6 locations",,"Based on the models provided by the Modeling Department, carry out the rigging and skinning of weapons or characters to meet the needs of project animators and…"
1060,10,Environment Artist,Activision,"San Francisco, CA+2 locations",,"Troubleshoots technical and artistic issues, asks for help when necessary.Research subject matter relating to objectives to ensure an authentic experience."
1061,11,Visualization Artist,Gensler,"San Francisco, CA",,"Operate as the Lead 3D artist on stills, animation, and real-time projects.With a passion for communicating design through computer graphics, artists will…"
1062,12,Technical Artist,GSN Games,"Remote in San Francisco, CA 94104",,Minimum of 3 years professional experience as a technical artist.Ensure all art assets meets the technical and creative requirements for Unity 3D.
1063,13,Metaverse UI/UX Artist,Accenture,"San Francisco, CA",,A UI/UX Artist who thrives on collaborating with Designers and Developers to realize and execute established UI/UX Designs by creating efficient 2D and 3D art…
1064,14,Box Office Treasurer,American Conservatory Theater,"Hybrid remote in San Francisco, CA",,Provide technical support and guidance to patrons using the A.C.T. website.STATUS: * Full Time or Part-Time/Seasonal/Non-Exempt.
1065,15,Box Office Treasurer,American Conservatory Theater,"Hybrid remote in San Francisco, CA",,Provide technical support and guidance to patrons using the A.C.T. website.STATUS: * Full Time or Part-Time/Seasonal/Non-Exempt.
1066,16,"Product Designer, Online Checkout",Square,"San Francisco, CA",,"You will also partner with product and engineering teams to set a long-term design vision for how we extend technical capabilities to new internal, developer,…"
1067,17,"newReporting & Business Specialist, Client Services",Sephora,"Remote in San Francisco, CA 94105",,"Reporting to the Client Services, Manager of Analytics and Systems, you will use technical and analytical savvy to drive efficiencies and provide insights that…"
1068,18,"newMarketing Associate, Email, Dotca Retention Operation",Sephora,"Remote in San Francisco, CA 94105",,"Reporting to the Senior Manager, Retention Operations, you will use your technical expertise and execution skills to work closely with internal and external…"
1069,19,"Developer Compliance Specialist, Developer Support",Discord,"Hybrid remote in San Francisco, CA 94107",,"If you realize the technical underpinnings of how bots and apps function across Discord, this may be a great fit for you!"
1070,20,"ILMxLAB Environment Artist San Francisco, CA",Industrial Light & Magic,"San Francisco, CA+2 locations",,"Participate in R&D, problem solving artistic solutions to technical problems.Create a wide range of exciting and believable models and textures from concept…"
1071,21,Engineering Manager - Game Studio,Discord,"Remote in San Francisco, CA 94107",,Use your technical expertise to constantly improve and ensure your team achieves extraordinary results at the high technical level we set.
1072,22,Technical Artist - Creative Engineering,Oculus,"Burlingame, CA+1 location",,"Develop broad technical expertise to assist in a wide variety of technical and artistic tasks, including diagnosing and fixing bugs."
1073,23,"newUX Writer, Growth",Discord,"Hybrid remote in San Francisco, CA 94107",,"What you'll be doing Report to the manager of UX Writing which sits within the Product Design team, a close-knit part of Discord's EPAD (Engineering, Product,…"
1074,24,"Adaptive Data Operations Specialist, Anti-Spam",Discord,"Hybrid remote in San Francisco, CA 94107",,"Benefits and Perks Comprehensive medical insurance including Health, Dental and Vision (plus up to $20,000 for gender affirmation procedures) Mental health…"
1075,25,Engineering Manager - Games,Discord,"Hybrid remote in San Francisco, CA 94107",,"What you'll do Build teams of engaged engineers by hiring, coaching, and instilling influence, directly and through your managers Work with Product,…"
1076,26,newPublic Art Project Manager– San Francisco Arts Commission (1...,City and County of San Francisco,"San Francisco, CA 94102 (Hayes Valley area)",,"ARTIST SELECTION PROCESS: Conduct the artist selection process, including establishing a pool of qualified panelists, writing and issuing Request for…"
1077,27,Game QA Tester,Penumbra US,"Alameda, CA",,"Work under the direction of the Game QA Lead to provide test support for two dozen experienced game designers, artists, and engineers."
1078,28,Technical Program Manager,Sephora,"Hybrid remote in San Francisco, CA 94105",,"Ability to influence, connect, and collaborate with a variety of groups and personalities, both technical and not technical, at all levels of the organization."
1079,29,"ILMxLAB Senior Environment Artist San Francisco, CA",Industrial Light & Magic,"San Francisco, CA+2 locations",,Work with engineering leads & technical artists to establish and maintain performance and memory budget streaming requirements and other run-time requirements.
1080,30,Music Curator,"Twitch Interactive, Inc.","San Francisco, CA",,"Passion for, and experience curating music from, up-and-coming and independent artists.3+ years experience in music programming at a DSP/radio platform, in A&R…"
1081,31,newDirector of Engineering - Community (server),Cash App,"San Francisco, CA 94103 (South of Market area)",,"Champion technical excellence and ensure quality as the number of products grow.The leader will have a history of building successful products, organizations,…"
1082,32,"Project Manager, Launch & Incubation",Discord,"Hybrid remote in San Francisco, CA 94107",,"Benefits and Perks Comprehensive medical insurance including Health, Dental and Vision (plus up to $20,000 for gender affirmation procedures) Mental health…"
1083,33,UNREAL TECH ARTIST,Evil Eye Pictures,"San Francisco Bay Area, CA+1 location",,A level of technical knowledge combined with strong creative and visual instincts is critical.The Technical Artist will assist teams in tackling projects and…
1084,34,Engineering Manager - Revenue,Discord,"Hybrid remote in San Francisco, CA 94107",,Use your technical expertise to constantly raise the bar and ensure your team delivers extraordinary results at the high technical level we set.
1085,35,Senior VFX Artist,Super Evil Megacorp,"San Mateo, CA",,Strong proficiency in technical problems solving.Minimum of 5 years of experience as a visual effects artist in games as shipped a title.
1086,36,Engineering Manager - Creators,Discord,"Remote in San Francisco, CA 94107",,Use your technical expertise to constantly improve and ensure your team achieves extraordinary results at the high technical level we set.
1087,37,"Pipeline Technical Director, Level I San Francisco, CA",Industrial Light & Magic,"San Francisco, CA+1 location",,Provide front-line assistance and gather information about artist problems and obstacles; resolve user errors; guide artists with deeper problems to appropriate…
1088,38,Workplace IT Support Lead,Discord,"Hybrid remote in San Francisco, CA 94107",,"Benefits and Perks Comprehensive medical insurance including Health, Dental and Vision (plus up to $20,000 for gender affirmation procedures) Mental health…"
1089,39,Digital Production Artist - Contractor,"Rodan and Fields, LLC","San Francisco, CA 94105 (Financial District/South Beach area)",,At least 3-5 years experience as a production artist in a creative organization.Work with digital team on a consistent basis to determine changes to technical…
1090,40,Senior Technical Artist Sledgehammer Games,Activision,"Foster City, CA",,Closely collaborations with cross studio engineers and technical artists to test and improve tools and pipelines.C++ experience or Computer Science degree.
1091,41,"newSupport Engineer, Customer Success, SyncSketch",Unity Technologies,"San Francisco, CA 94107 (South of Market area)+1 location",,Prevent support ticket escalations by regularly advising the support team on how to resolve common technical issues.Experience developing and supporting APIs.
1092,42,"Technical Program Management Lead, Customer Success",Square,"San Francisco, CA+1 location",,"Experience communicating and translating non-technical to technical (and vice versa) requirements and discussions, organizational, coordination, and running…"
1093,43,"Senior Manager, Business Operations, Artist Community",Minted,"San Francisco, CA",,"Lead our artist diversity, equity, and inclusion initiatives, making the Minted artist community welcoming to all types of creatives."
1094,44,Theater Technician (Part-Time),Oberlin Dance Collective,"San Francisco Bay Area, CA",,"Assisting artists with load in and load out.Responsible for implementing specific production and technical needs for the ODC Theater, ODC School."
1095,45,Corporate Security Analyst,Discord,"Hybrid remote in San Francisco, CA 94107",,"What you'll be doing Conduct all-source monitoring and analysis for threats to Discord people, places, and assets Identify and evaluate risks by conducting…"
1096,46,Technical Artist (Effects),Duality Robotics,"Remote in San Mateo, CA",,We build physically accurate worlds in which autonomous robots and human players can engage in real time producing high fidelity interaction data.
1097,47,"Product Manager, Growth",Discord,"Hybrid remote in San Francisco, CA 94107+1 location",,"BA/BS in Computer Science, Engineering, or relevant technical experience.Benefits and Perks Comprehensive medical insurance including Health, Dental and Vision…"
1098,48,Research Scientist,Adobe,"San Francisco, CA",,"Ph.D. in Computer Science, Electrical Engineering, Applied Mathematics, or related technical fields.Our research is informed by working with strong creative…"
1099,49,QAE II – Amazon Music,Amazon.com Services LLC,"San Francisco, CA",,"Experience in communicating with users, other technical teams, and management to collect requirements, describe software product features, and technical designs…"
1100,50,SENIOR 3D ARTIST,Heartwood,"San Mateo, CA 94403 (Bay Meadows area)",,Follow technical documents from our customers to mimic a real world object.This individual will interface with a wide variety of people throughout the…
1101,51,newTechnical SEO Manager,Sephora,"San Francisco, CA 94105 (Financial District/South Beach area)",,"Conduct research on technical methods for collecting and applying consumer data; drive the technical Search Engine Optimization (SEO) research, including…"
1102,52,newGraphics Designer,Lawrence Berkeley National Laboratory,"San Francisco Bay Area, CA",,"Bachelor’s degree in Fine Arts, Graphic Design, and 2 years of experience with current software and other tools used by graphic artists, illustrators, and…"
1103,53,Engineering Program Manager,Adobe,"San Francisco, CA",,Strong technical aptitude and in software/system design and development methodologies (including Agile).Adobe is seeking a Senior Program Manager to help the…
1104,54,"Director of Product, Premium Products",Discord,"Hybrid remote in San Francisco, CA 94107",,"Demonstrated technical proficiency and effectiveness working closely with engineers and managers.BA/BS in Computer Science, Engineering, or relevant technical…"
1105,55,"newQuality Control Coordinator, Merchandising, US S+",Sephora,"Hybrid remote in San Francisco, CA 94105",,Must demonstrate excellent analytical and problem-solving abilities and comfort around scientific / technical reporting.
1106,56,"3D Character Artist, Avatars",Meta,"Burlingame, CA 94010+9 locations",,"Conceptualize, present and execute ideas within time and technical constraints while actively participating in artistic, creative and technical, problem-solving…"
1107,57,newWorkforce Planning Forecaster,Square,"San Francisco, CA",,"4-year college degree with a major in analytical or technical field.So we expanded into software and started building integrated, omnichannel solutions – to…"
1108,58,Technical Art Director,Ubisoft,"San Francisco, CA 94107 (Financial District/South Beach area)",,"Meet with technical artists and assistant technical art directors to share information and updates, enforce standards, set benchmarks, give feedback, etc."
1109,59,Staff Software Engineer - Revenue,Discord,"Hybrid remote in San Francisco, CA 94107+3 locations",,Use your technical expertise to constantly improve and ensure your team achieves extraordinary results at the high technical level we set.
1110,60,newTechnical SEO Manager,Sephora,"San Francisco, CA 94105 (Financial District/South Beach area)",,"Conduct research on technical methods for collecting and applying consumer data; drive the technical Search Engine Optimization (SEO) research, including…"
1111,61,newGraphics Designer,Lawrence Berkeley National Laboratory,"San Francisco Bay Area, CA",,"Bachelor’s degree in Fine Arts, Graphic Design, and 2 years of experience with current software and other tools used by graphic artists, illustrators, and…"
1112,62,Engineering Program Manager,Adobe,"San Francisco, CA",,Strong technical aptitude and in software/system design and development methodologies (including Agile).Adobe is seeking a Senior Program Manager to help the…
1113,63,"newQuality Control Coordinator, Merchandising, US S+",Sephora,"Hybrid remote in San Francisco, CA 94105",,Must demonstrate excellent analytical and problem-solving abilities and comfort around scientific / technical reporting.
1114,64,"3D Character Artist, Avatars",Meta,"Burlingame, CA 94010",,"Conceptualize, present and execute ideas within time and technical constraints while actively participating in artistic, creative and technical, problem-solving…"
1115,65,"Technology Project Manager San Francisco, CA",Industrial Light & Magic,"San Francisco, CA",,Manage the software development roadmaps and projects for ILM’s artist tools and artist pipelines in one or more discipline.
1116,66,newWorkforce Planning Forecaster,Square,"San Francisco, CA",,"4-year college degree with a major in analytical or technical field.So we expanded into software and started building integrated, omnichannel solutions – to…"
1117,67,Technical Art Director,Ubisoft,"San Francisco, CA 94107 (Financial District/South Beach area)",,"Meet with technical artists and assistant technical art directors to share information and updates, enforce standards, set benchmarks, give feedback, etc."
1118,68,Staff Software Engineer - Revenue,Discord,"Hybrid remote in San Francisco, CA 94107+3 locations",,Use your technical expertise to constantly improve and ensure your team achieves extraordinary results at the high technical level we set.
1119,69,"Research Scientist, CGI Character Development",Google,"San Francisco, CA",,"PhD in Computer Science, related technical field, or equivalent practical experience.Experience programming in C, C++, and/or Python."
1120,70,Technical Program Manager - Square eCommerce,Square,"San Francisco, CA+2 locations",,"So we expanded into software and started building integrated, omnichannel solutions – to help sellers sell online, manage inventory, run a busy kitchen, book…"
1121,71,newHardware Systems Engineer,Square,"San Francisco, CA+2 locations",,Experience working in a technical field for 3+ years.Our goal is to translate the broad world of the customer experience to verifiable performance targets for…
1122,72,Assistant Technical Director,San Francisco Opera,"San Francisco, CA 94102 (Hayes Valley area)",,Assist in ensuring compliance with stagehand and scenic artist union Collective Bargaining Agreements.Minimum two to three (2 to 3) years technical theater…
1123,73,"Senior Technical Recruiter, Data Science",Discord,"Hybrid remote in San Francisco, CA 94107",,"You are able to help share strategies and extend your market expertise Develop a deep relationship with candidates by understanding their goals, values, and…"
1124,74,"Senior Generalist San Francisco, CA",Industrial Light & Magic,"San Francisco, CA",,Uses artistic and technical skills to work on all aspects of CG images or shots.Senior Generalists have the ability to create photo-real environments and…
1125,75,"Product Design Manager, Growth",Discord,"Hybrid remote in San Francisco, CA 94107",,Apply your technical expertise to constantly improve and ensure your team achieves extraordinary results at the high technical level we set.
1126,76,"Director of Product, Trust & Safety",Discord,"Hybrid remote in San Francisco, CA 94107",,"Demonstrated technical proficiency and effectiveness working closely with engineers and managers.BA/BS in Computer Science, Engineering, or relevant technical…"
1127,77,Security Systems Administrator,Discord,"Hybrid remote in San Francisco, CA 94107",,"Benefits and Perks Comprehensive medical insurance including Health, Dental and Vision (plus up to $20,000 for gender affirmation procedures) Mental health…"
1128,78,Engineering Manager - Realtime Infrastructure,Discord,"Remote in San Francisco, CA 94107",,Manage processes and use your technical expertise to ensure your team continues to achieve extraordinary results.
1129,79,"Director of Product, Friends",Discord,"Hybrid remote in San Francisco, CA 94107+1 location",,"Demonstrated technical proficiency and effectiveness working closely with engineers and managers.BA/BS in Computer Science, Engineering, or relevant technical…"
1130,80,newFinancial Crimes Lead,Block,"San Francisco, CA",,Work with other Compliance Team members to develop technical specifications for tool enhancements or new tool build.
1131,81,Copywriter,Adobe,"San Francisco, CA",,"Technical skill—Copywriting may require some technical skills to use software programs like Microsoft Word, Adobe Acrobat, or Adobe InDesign."
1132,82,Partner Engineer - Cash App Pay,Cash App,"Remote in San Francisco, CA 94103+1 location",,Ability to translate our products functionality between technical and non-technical audiences.Using or documenting technical APIs.
1133,83,"Technical Assistant, Level II San Francisco, CA",Industrial Light & Magic,"San Francisco, CA+1 location",,Load all incoming scans and digital deliveries from an outside post facility and on-set artists and supervisors.Ability to work shift hours as required.
1134,84,"Research Engineer, Reconstruction and Rendering",Oculus,"Sausalito, CA+1 location",,"Collaborate with other researchers, engineers, and 3D artists to prototype hardware and software solutions, experiments and concepts that advance the entire…"
1135,85,"Design Technologist, Retail & Appointments",Square,"San Francisco, CA",,BS in Computer Science or a related technical field.Present ideas or prototypes to mixed client marketing / technical audiences.
1136,86,Museum Director and Chief Curator - SFO (0941),City and County of San Francisco,"San Francisco, CA 94128",,"Collaborates with Airport staff and other CCSF departments, especially the San Francisco Arts Commission, museums, galleries, artists, commercial establishments…"
1137,87,Research Scientist - Digital Humans,Oculus,"Sausalito, CA+2 locations",,"Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience."
1138,88,Motion Graphics Artist,3Q Digital,"Hybrid remote in San Francisco, CA 94107",,And independently to provide creative/technical solutions to problems.You have a firm understanding of the creative and technical aspects of motion graphics…
1139,89,"Project Manager, Software R&D",Pixar Animation Studios,"Emeryville, CA",,"Build and maintain collaborative working relationships with engineers, artists and technical directors to provide world-class software development and support…"
1140,90,Staff Software Engineer - Revenue,Discord,"Hybrid remote in San Francisco, CA 94107+3 locations",,Use your technical expertise to constantly improve and ensure your team achieves extraordinary results at the high technical level we set.
1141,91,SDET (Amazon Music),Amazon.com Services LLC,"San Francisco, CA+3 locations",,"Ability to effectively articulate technical challenges and solutions.Bachelor’s degree in Computer Science, Computer Engineering or similar technical field."
1142,92,"Lifecycle Marketing Manager, Growth & Retention",Square,"San Francisco, CA",,"Ability to develop creative solutions around technical or resource limitations.So we expanded into software and started building integrated, omnichannel…"
1143,93,"Engineering Manager, Native Framework & Tools",Discord,"Hybrid remote in San Francisco, CA 94107",,Own Desktop Electron framework and desktop software releases Guide the technical vision and roadmap for building Audio/Video tools and telemetry to help improve…
1144,94,Engineering Program Manager,Adobe,"San Francisco, CA",,Strong technical aptitude and in software/system design and development methodologies (including Agile).Adobe is seeking a Senior Program Manager to help the…
1145,95,Technical Program Manager - Square eCommerce,Square,"San Francisco, CA+2 locations",,"So we expanded into software and started building integrated, omnichannel solutions – to help sellers sell online, manage inventory, run a busy kitchen, book…"
1146,96,"Client Partner, Gaming Services",Unity Technologies,"San Francisco, CA 94107 (South of Market area)+1 location",,Strategically use technical and support staff to address client opportunities and issues.Comfortable taking care of highly technical service and interacting…
1147,97,newProgram Manager,Sephora,"San Francisco, CA 94105 (Financial District/South Beach area)",,"Excellent technical skills – MS Office (specifically Excel, Word, PowerPoint), Smartsheets, Box, Workfront, ProofHQ preferred."
1148,98,"Assistant Marketing Manager, Retention",Sephora,"Remote in San Francisco, CA 94105",,"Reporting to the Senior Manager – Retention Operations, you will play a key role in providing critical technical expertise and execution skills to facilitate…"
1149,99,Technical Animator,Ascendant Studios,"Temporarily Remote in San Rafael, CA 94901",,5+ years of experience as a technical artist in games or related industries.Work tightly with other character technical artists to provide a smooth workflow…
1150,100,"Artist-Facing Pipeline Engineer San Francisco, CA",Industrial Light & Magic,"San Francisco, CA+3 locations",,A passion for developing tools for master artists.An ability to listen intently and interpret artists’ needs.A knack for simplifying complex processes.
1151,101,"Assistant Merchant, .com, Skincare",Sephora,"Hybrid remote in San Francisco, CA 94105+1 location",,"Excellent technical skills – MS Office (advanced Excel, Word, PowerPoint); merchant systems.Assistant the Merchant to execute online strategy to drive sale…"
1152,102,Technical Architect,HDR,"San Francisco, CA",,"Schedule, coordinate, oversee and perform QA/QC and technical reviews.IPD/ Big Room experience and ability to lead technical team in a Big Room setting."
1153,103,Engagement Manager,Adobe,"San Francisco, CA",,You will also partner with our technical teams to ensure a compelling vision and aspirational customer journey comes alive through technology demonstrations.
1154,104,Lead Technical Animator,Ubisoft,"San Francisco, CA 94107 (Financial District/South Beach area)",,"As a Lead you are the expert and support on how to setup and guide the team on technical challenges for the execution of this work, collaborating with…"
1155,105,Technical Program Manager,Block,"San Francisco, CA",,"Ability to work with technical and non-technical, cross-teams.Identify the essential technical risk areas and develop mitigation strategies."
1156,106,Lead Technical Animator,Ubisoft,"San Francisco, CA 94107 (Financial District/South Beach area)",,"As a Lead you are the expert and support on how to setup and guide the team on technical challenges for the execution of this work, collaborating with…"
1157,107,"Client Partner, Gaming Services",Unity Technologies,"San Francisco, CA 94107 (South of Market area)+1 location",,Strategically use technical and support staff to address client opportunities and issues.Comfortable taking care of highly technical service and interacting…
1158,108,"Production Manager San Francisco, CA",Industrial Light & Magic,"San Francisco, CA+1 location",,Evaluate and learn individual artist strengths; help develop cross-utilization of resources to promote an effective workflow.Ability to travel as needed.
1159,109,"newProduct Marketing Manager, Game Backend",Unity Technologies,"Remote in San Francisco, CA 94107+1 location",,Storytelling and visual presentation abilities - capability of distilling technical topics into clear and concise messaging and media.
1160,110,Sr. Business Systems Analyst (Workday),Discord,"Remote in San Francisco, CA 94107",,"A superb communicator, who can effectively translate business needs into technical and process solutions.Working as a member of the People Systems team, you’ll…"
1161,111,Globalization Engineering Manager,Block,"San Francisco, CA",,"Lead and participate in critical technical design, and product discussions with leaders across the organization.MySQL, Redis, HBase, Hadoop, and Kafka, AWS."
1162,112,Technical Project Manager - Metacast,Unity Technologies,"San Francisco, CA 94107 (South of Market area)",,"Emotional intelligence and superb ability to communicate with and understand the needs of engineers, artists, product managers, business executives, and…"
1163,113,"Global Supply Manager, Mechanical",Square,"Remote in San Francisco, CA",,Risk Management: Analyze technical and business risks and develop strategies for mitigation in a dynamic industry.You will report to the Mechanical GSM Lead.
1164,114,Rendering Engineer - Sanzaru,Oculus,"Foster City, CA",,"Work closely with individual artists to properly communicate technical constraints, tooling, and issues with assets.Industry experience in 2D/3D math."
1165,115,Technical Program Manager,Cash App,"Remote in San Francisco, CA 94103",,Ability to influence various stakeholders including technical leaders and executive management.Broad technical expertise including but not limited to…
1166,116,Sr. Computer Scientist,Adobe,"San Francisco, CA",,"Our aim is to build fast and easy product experiences that empower students, social influencers, marketers, small businesses - really anyone with something to…"
1167,117,"Senior Production Engineer San Francisco, CA",Industrial Light & Magic,"San Francisco, CA",,"Communicates with engineers, artists and productions to determine technical requirements and disseminate information regarding project status."
1168,118,Production Assistant,NTROPIC,"San Francisco, CA 94111 (Financial District/South Beach area)",,Assist in technical QC with high accuracy before assets are delivered to client.Assist Flame and CG artists with conforms and outputs as well as assisting…
1169,119,"newSenior Software Engineer (Server), Square Appointments",Square,"San Francisco, CA+4 locations",,"The ability to provide technical mentorship and guidance to engineers of varying experience levels.Help empower a team of engineers by mentoring individuals,…"
1170,120,newWarranty Service Rep I,Mountain Hardwear,"Richmond, CA 94804 (Marina Bay area)",,The Warranty Service Representative will work under general supervision to contribute to the smooth and efficient flow of products sent in for repair.
1171,121,Equipment Designer,Mountain Hardwear,"Richmond, CA 94804 (Marina Bay area)",,"We’re seeking an Equipment Designer at Mountain Hardwear, you'll partner closely with the other EQ Designers, Product Engineers, Materials Researchers, and…"
1172,122,newEvent Coordinator (6291U) - CITRIS,University of California Berkeley,"Berkeley, CA 94720",,"Ability to work in diverse groups, including but not limited to students, staff, faculty, general public, production personnel, technical operators and…"
1173,123,"LN Concerts, Production Manager - Northern California",Live Nation,"San Francisco, CA",,"Show settlement, artist and vendor payments on events.Advancing and obtaining presale technical information, including production needs, rider requirements,…"
1174,124,Technical Recruiter,Block,"San Francisco, CA",,"At least 3 years of full-cycle technical recruiting experience, including recruiting for technical roles outside of software engineering."
1175,125,"Product Manager, Customer Data Platform",Square,"San Francisco, CA",,"Conduct market research, competitive analysis, and technical due diligence to determine new areas to grow the CDP product."
1176,126,"newManager, Engineering, eCommerce",Sephora,"San Francisco, CA 94105 (Financial District/South Beach area)+1 location",,Lead technical design and delivery on complex features and new systems.Should be ready to review the code and work with the engineers to resolve the technical…
1177,127,Audio Engineer (Overhire),Jewish Community Center of San Francisco,"San Francisco, CA",,Able to create master input lists and coordinate stage plots from technical riders.Communicate technical problems or personnel issues to supervisor or program…
1178,128,"Software Engineering Manager, Accounting & Revenue",Square,"San Francisco, CA",,"Excellent software engineering knowledge and the ability to provide technical mentorship and guidance.Participate in essential technical, design, and product…"
1179,129,Game UI Software Engineer,Electronic Arts,"Redwood City, CA 94065 (Dolphin area)",,"Write software requirements and technical specifications.Work with designers, producers, artists, and other engineers to contribute to a shared vision for…"
1180,130,"newCreative Coder, Block Brand + Purpose",Block,"San Francisco, CA+11 locations",,"A history of collaboration with other non-technical teams.BS in Computer Science or a related technical field, or 4+ years of relevant work experience."
1181,131,DMP/CDP Consultant,Adobe,"San Francisco, CA",,"Lead face-to-face brainstorming sessions and workshops with partners in the marketing, technical, and design teams on the client's side."
1182,132,"Director, Weta Content RT3D Rendering Innovation, RT3D Artis...",Unity Technologies,"San Francisco, CA 94107 (South of Market area)",,"Experience developing content pipelines for games and understand artist needs for scene creation.Ability to display broad knowledge of graphics technology,…"
1183,133,"Product Manager, Data Protection",Block,"San Francisco, CA",,Experience quickly absorbing technical concepts and communicating them to a non-technical audience.Ensure the health of these internal products by balancing…
1184,134,Head of Web Development,Go2Andaman,"San Francisco, CA",,"A successful candidate will lead us in building a dynamic, reliable, and instrumented website that captures people's attention, helps them truly understand the…"
1185,135,Technical Recruiter,Block,"San Francisco, CA",,"Company Description Block is one company built from many blocks, all united by the same purpose of economic empowerment. The blocks that form our…"
1186,136,Data Science Manager,Discord,"Hybrid remote in San Francisco, CA 94107+1 location",,"People love Discord because it connects them with people they care about - friends, family, and communities with shared interests. Tens of millions of users…"
1187,137,"Product Manager, Customer Data Platform",Square,"San Francisco, CA+1 location",,"Company Description Since we first opened our doors in 2009, the world of commerce has evolved immensely – and so has Square. After enabling anyone to take a…"
1188,138,"newManager, Engineering, eCommerce",Sephora,"San Francisco, CA 94105 (Financial District/South Beach area)",,"Job ID: 198497 Location Name: CA-FSC SF Off (0174) Address: 525 Market St, 4th Floor, San Francisco, CA 94105, United States (US) Job Type: Full Time Position…"
1189,139,Audio Engineer (Overhire),Jewish Community Center of San Francisco,"San Francisco, CA",,"*GENERAL DESCRIPTION: * Front-Of-House Audio Engineer responsible for running audio for live performances and events, to interpret the artists’ acoustic …"
1190,140,Game UI Software Engineer,Electronic Arts,"Redwood City, CA 94065 (Dolphin area)",,"Welcome to Maxis, home to tinkerers, craftspeople, and storytellers. Our drive is to inspire everyone to make a better world through creative play. As the…"
1191,141,"newCreative Coder, Block Brand + Purpose",Block,"San Francisco, CA",,"Company Description Block is one company built from many blocks, all united by the same purpose of economic empowerment. The blocks that form our…"
1192,142,DMP/CDP Consultant,Adobe,"San Francisco, CA",,locations San Francisco Remote New York Remote California Santa Monica Lehi View All 19 Locations time type Full time posted on Posted 30+ Days Ago job…
1193,143,"Director, Weta Content RT3D Rendering Innovation, RT3D Artis...",Unity Technologies,"San Francisco, CA 94107 (South of Market area)+1 location",,The opportunity The Weta content RT3D rendering innovation group is focused on refining and inventing new technologies to drive the edge of what's possible…
1194,144,"Product Manager, Data Protection",Block,"San Francisco, CA+1 location",,"Company Description Block is one company built from many blocks, all united by the same purpose of economic empowerment. The blocks that form our…"
1195,145,"Software Engineering Manager, Restaurants",Square,"San Francisco, CA+4 locations",,"Company Description Since we first opened our doors in 2009, the world of commerce has evolved immensely – and so has Square. After enabling anyone to take a…"
1196,146,Head of Web Development,Go2Andaman,"San Francisco, CA",,"About Us: We're on a mission to make it possible for every person, team, and company to be able to tailor their software to solve any problem and take on any…"
1197,147,Technical Architect,HDR,"San Francisco, CA",,"Technical Architect - (162837) Description About Us At HDR, we specialize in engineering, architecture, environmental and construction services. While we…"
1198,148,Director of Research and Strategy,Fine Arts Museums of San Francisco,"San Francisco, CA 94118 (Inner Richmond area)",,The Fine Arts Museums of San Francisco are comprised of two iconic sites in San Francisco's beautiful parks - the de Young Museum in Golden Gate Park and the…
1199,149,PR Specialist - Consumer Technology and Entertainment,Dolby,"San Francisco, CA",,"OUR STORY Dolby revolutionizes the science of sight and sound through our innovative research and engineering, empowering creatives to elevate their stories,…"
1200,0,Stagehand,Live Nation,"Silver Spring, MD",,US Concerts is seeking is seeking a Stagehand who will be responsible for ensuring the success of show and event productions by performing the technical aspects…
1201,1,Production Assistant,Live Nation,"Washington, DC 20015 (Friendship Heights area)",,"Help shop, set up, and maintain artist Hospitality.Coordinate technical & other aspects of production with touring and house production team."
1202,2,"Technical Game Artist (Defense/AI), Washington DC",Rhombus,"Washington, DC",,Strong experience with technical game art and design.Meeting with the design team to discuss game concepts.Contributing to the overall game design.
1203,3,newLead Technical Artist,BlueHalo,"Hybrid remote in Rockville, MD 20855",,Assist communication between programmers and artists to meet technical goals.Provide technical solutions in collaboration with programming team.
1204,4,Photoshop Artist - Retoucher,Radical Convergence,"Reston, VA 20190 (Sunset Hills area)",,The Photoshop Artists are ultimately responsible for the final shot composition including technical and aesthetic quality and integrity of product images to…
1205,5,Technical Artist,"Systems Planning and Analysis, Inc.","Alexandria, VA 22311 (Alexandria West area)",,"Systems Planning and Analysis, Inc. (SPA) delivers high-impact, technical solutions to complex national security issues."
1206,6,"Testers, Technical Writers, Configuration Managers or Graphi...",CE Science,"Columbia, MD",,"Testers, Technical Writers, Configuration Managers or Graphics Artists.All candidates must be US citizens and possess or be able to obtain a Top Secret…"
1207,7,Production Coordinator,Live Nation,"Washington, DC 20015 (Friendship Heights area)",,Advance technical and Hospitality details for shows/events along with the Production Manager.Must Ensure positive and creative environment for the Production…
1208,8,Graphic Artist,SM&A,"Washington, DC",,"Graphic Artist: A Graphic Artist has demonstrated experience and expertise creating compelling graphics and covers for proposals or other technical documents,…"
1209,9,Assistant Technical Director,The Studio Theatre,"Washington, DC 20005 (Logan Circle area)",,"Additionally, this position will represent the department for technical needs on event rentals and special presentations hosted at Studio Theatre."
1210,10,Technical Support Engineer,Adobe,"McLean, VA 22102",,Proficient in technical problem-solving methodologies.Work high priority technical incidents and critical outages.
1211,11,Graphic Artist,"HRS Consulting, Inc.","Washington, DC 20571 (Downtown area)",,"Expertise and technical knowledge in planning, designing, and producing graphic exhibits in physical and electronic form.U.S. Citizen or Green Card Holder."
